series_key,year,race_date,distance_m,competition_id,finisher_count,start_info,has_individual_start,has_repr_start,frac_individual_start,frac_per_runner_clock,frac_gun_and_chip,anchor_source,anchor_fallback,anchor_local,anchor_is_range,weather_model,wbgt_method,n_oncourse_points,window_start_local,window_end_local,dur_median_min,dur_p10_min,dur_p90_min,wbgt_field,temp_field,wind_field,precip_total_mm,wbgt_max,wbgt_rising_slope_c_per_h,wbgt_spatial_spread,wbgt_anchor_sens
manchester_marathon,2024,2024-04-14,42195.0,3624456994,21929,representative,False,True,0.0018,0.0,0.0018,db_start_time,own,09:00,True,era5,thermofeel,10,09:00,24:00,247.7,193.4,320.4,9.845,10.985,5.408,0.9,10.579,0.5295,0.467,0.348
manchester_marathon,2025,2025-04-27,42195.0,3007942412,24121,representative,False,True,0.0014,0.0,0.0014,db_start_time,own,09:00,True,era5,thermofeel,10,09:00,24:00,263.6,200.2,341.3,15.205,16.316,3.462,0.0,16.878,1.0372,0.214,0.772
manchester_marathon,2026,2026-04-19,42195.0,2176943588,28090,representative,False,True,0.0,0.0,0.0,db_start_time,own,09:00,True,era5,thermofeel,10,09:00,24:00,254.7,196.3,335.1,10.112,11.063,3.643,0.18,10.691,0.5871,0.254,0.223
melbourne_marathon,2012,2012-10-14,42195.0,1680851625,6235,individual,True,False,0.9839,0.0,0.9839,series_median,series_median,06:47,False,era5,thermofeel,10,06:00,15:00,237.0,196.0,294.6,11.658,11.357,1.713,0.0,19.785,1.5666,0.101,1.832
melbourne_marathon,2013,2013-10-13,42195.0,3115676808,6861,individual,True,False,0.9814,0.0,0.9814,series_median,series_median,06:47,False,era5,thermofeel,10,06:00,14:00,238.9,197.8,294.9,12.461,12.689,4.276,1.5,13.583,2.1149,0.101,0.602
melbourne_marathon,2014,2014-10-12,42195.0,902787025,6444,individual,True,False,1.0,0.0,1.0,series_median,series_median,06:47,False,era5,thermofeel,10,06:00,14:00,245.4,198.9,309.6,15.396,16.222,2.442,0.0,23.34,2.3728,0.1,2.927
melbourne_marathon,2015,2015-10-18,42195.0,421150375,6105,individual,True,False,0.9995,0.0,0.9995,series_median,series_median,06:47,False,era5,thermofeel,10,06:00,14:00,243.4,199.1,305.1,13.243,14.411,3.264,0.0,16.548,0.8444,0.098,0.992
melbourne_marathon,2016,2016-10-16,42195.0,3232075596,5916,individual,True,False,0.9756,0.0,0.9756,series_median,series_median,06:47,False,era5,thermofeel,10,06:00,15:00,249.2,200.7,309.5,15.805,18.57,7.793,0.0,19.007,1.0496,0.096,1.08
melbourne_marathon,2017,2017-10-15,42195.0,1087596641,5961,individual,True,False,0.9843,0.0,0.9843,series_median,series_median,06:47,False,era5,thermofeel,10,06:00,14:00,243.9,197.3,308.8,12.419,12.39,1.697,0.0,18.769,1.8392,0.1,2.317
melbourne_marathon,2018,2018-10-14,42195.0,52477887,6417,individual,True,False,0.9688,0.0,0.9688,series_median,series_median,06:47,False,era5,thermofeel,10,06:00,14:00,258.5,205.9,327.6,16.853,19.584,5.827,0.0,21.102,1.3924,0.096,1.785
melbourne_marathon,2019,2019-10-13,42195.0,3736734110,7038,individual,True,False,0.9832,0.0,0.9832,series_median,series_median,06:47,False,era5,thermofeel,10,06:00,14:00,247.7,196.9,315.9,13.209,14.092,5.089,0.0,18.789,1.628,0.093,2.069
melbourne_marathon,2021,2021-12-12,42195.0,3283876663,4960,individual,True,False,0.998,0.998,0.9798,individual_starts,own,06:02,False,era5,thermofeel,10,06:00,13:00,237.5,187.1,304.0,15.774,15.786,1.212,0.0,21.971,1.5936,0.1,0.004
melbourne_marathon,2022,2022-10-02,42195.0,3510592751,6256,individual,True,False,0.9838,0.0,0.9838,series_median,series_median,06:47,False,era5,thermofeel,10,06:00,14:00,237.0,187.4,299.4,11.294,10.689,1.335,0.0,16.42,1.9661,0.102,2.229
melbourne_marathon,2023,2023-10-15,42195.0,3815225840,7981,individual,True,False,0.9995,0.9964,0.9784,individual_starts,own,07:02,False,era5,thermofeel,10,07:00,15:00,237.6,189.8,301.1,11.518,12.795,3.6,0.2,14.709,0.6738,0.099,0.003
melbourne_marathon,2024,2024-10-13,42195.0,192728928,8910,individual,True,False,0.9999,0.9931,0.9808,individual_starts,own,07:02,False,era5,thermofeel,10,07:00,15:00,238.4,189.2,304.6,13.506,16.16,7.1,0.0,18.71,1.0893,0.095,0.011
melbourne_marathon,2025,2025-10-12,42195.0,2784755915,12290,individual,True,False,1.0,0.9987,0.9852,individual_starts,own,06:33,False,era5,thermofeel,10,06:00,14:00,236.2,187.4,305.2,11.365,12.314,3.389,0.3,15.031,0.9281,0.099,0.002
milan_marathon,2022,2022-04-03,42195.0,302016165,4905,individual,True,False,1.0,0.0,1.0,series_median,series_median,08:30,False,era5,thermofeel,10,08:00,16:00,228.2,184.4,282.3,7.154,7.992,2.538,0.13,10.8,1.3157,0.331,1.708
milan_marathon,2023,2023-04-02,42195.0,3162548494,4635,individual,True,False,1.0,0.0,1.0,series_median,series_median,08:30,False,era5,thermofeel,10,08:00,16:00,232.6,185.4,294.0,11.635,12.652,1.785,1.08,17.182,1.279,0.344,1.39
milan_marathon,2024,2024-04-07,42195.0,1830216539,6921,individual,True,True,1.0,0.0,1.0,db_start_time,own,08:30,False,era5,thermofeel,10,08:00,16:00,235.3,186.3,297.8,16.302,16.399,1.372,0.0,21.775,1.3918,0.469,1.777
milan_marathon,2025,2025-04-06,42195.0,3281399024,8329,individual,True,True,1.0,0.0,1.0,db_start_time,own,08:30,False,era5,thermofeel,10,08:00,16:00,235.1,185.5,299.1,14.206,15.645,2.77,0.0,17.063,2.2131,0.955,1.86
milan_marathon,2026,2026-04-12,42195.0,1623555259,11948,individual,True,True,1.0,0.0,1.0,db_start_time,own,08:15,True,era5,thermofeel,10,08:00,16:00,230.2,183.1,290.0,13.228,14.038,2.481,0.0,16.295,0.8212,0.257,0.988
milton_keynes_marathon,2012,2012-04-29,42195.0,508410984,2936,individual,True,False,1.0,0.0,1.0,series_median,series_median,09:00,False,era5,thermofeel,10,09:00,17:00,254.8,208.3,318.8,5.921,6.176,10.38,8.1,9.632,0.5588,0.24,0.375
milton_keynes_marathon,2013,2013-05-06,42195.0,3881776131,2046,individual,True,False,0.9597,0.0,0.9597,series_median,series_median,09:00,False,era5,thermofeel,10,09:00,16:00,264.4,212.7,331.1,15.755,16.322,1.122,0.0,16.895,0.496,0.22,0.786
milton_keynes_marathon,2014,2014-05-05,42195.0,1171458012,2121,individual,True,False,0.9667,0.0,0.9667,series_median,series_median,09:00,False,era5,thermofeel,10,09:00,17:00,256.5,205.8,322.1,13.053,13.914,4.435,0.0,14.911,0.6505,0.244,1.182
milton_keynes_marathon,2015,2015-05-04,42195.0,3948136567,1559,individual,True,False,0.9665,0.0,0.9665,series_median,series_median,09:00,False,era5,thermofeel,10,09:00,16:00,253.2,203.9,319.5,11.831,13.043,4.176,0.0,14.742,0.9076,0.253,0.876
milton_keynes_marathon,2016,2016-05-02,42195.0,2301942660,1954,individual,True,False,1.0,0.0,1.0,series_median,series_median,09:00,False,era5,thermofeel,10,09:00,16:00,257.1,207.7,325.8,13.127,13.889,7.122,0.7,14.614,1.1138,0.246,0.714
milton_keynes_marathon,2017,2017-05-01,42195.0,155335849,2020,individual,True,False,0.9878,0.0,0.9878,series_median,series_median,09:00,False,era5,thermofeel,10,09:00,16:00,253.5,205.2,318.4,11.217,11.197,3.547,1.6,12.341,1.3666,0.232,0.495
milton_keynes_marathon,2018,2018-05-07,42195.0,785417918,2034,individual,True,False,0.954,0.0,0.954,series_median,series_median,09:00,False,era5,thermofeel,10,09:00,17:00,285.4,222.8,356.6,19.594,21.834,1.493,0.0,22.081,0.8465,0.216,1.103
milton_keynes_marathon,2019,2019-05-06,42195.0,2152745237,1842,individual,True,False,0.9814,0.0,0.9814,series_median,series_median,09:00,False,era5,thermofeel,10,09:00,17:00,251.3,201.7,325.6,8.022,9.281,4.105,0.4,9.843,0.3304,0.245,0.42
milton_keynes_marathon,2021,2021-06-27,42195.0,33630190,847,none,False,False,0.0,0.0,0.0,series_median,series_median,09:00,False,era5,thermofeel,10,09:00,16:00,237.9,183.5,318.9,15.399,15.258,6.812,0.1,17.924,0.6534,0.246,0.587
milton_keynes_marathon,2022,2022-05-02,42195.0,713034261,1352,none,False,False,0.0,0.0,0.0,series_median,series_median,09:00,False,era5,thermofeel,10,09:00,16:00,249.7,194.6,325.5,12.512,12.699,1.204,0.1,14.054,0.4862,0.25,0.498
milton_keynes_marathon,2023,2023-05-01,42195.0,2868309304,1389,individual,True,False,0.9781,0.0,0.9781,series_median,series_median,09:00,False,era5,thermofeel,10,09:00,17:00,258.0,198.5,326.8,13.306,13.207,3.291,2.7,14.99,1.1992,0.227,0.869
milton_keynes_marathon,2024,2024-05-06,42195.0,1435930603,1731,individual,True,False,0.9697,0.0,0.9697,series_median,series_median,09:00,False,era5,thermofeel,10,09:00,17:00,252.1,194.1,324.3,14.45,14.056,1.92,1.3,15.15,0.0983,0.245,0.385
milton_keynes_marathon,2025,2025-05-05,42195.0,3588253894,1934,individual,True,False,0.9827,0.0,0.9827,series_median,series_median,09:00,False,era5,thermofeel,10,09:00,17:00,243.3,191.0,320.0,8.922,10.4,7.11,0.3,10.698,0.5051,0.23,0.745
milton_keynes_marathon,2026,2026-05-03,42195.0,3079109429,2216,individual,True,True,0.9823,0.0,0.9823,db_start_time,own,09:00,False,era5,thermofeel,10,09:00,17:00,245.5,190.0,320.4,14.074,14.476,3.176,0.0,15.466,0.442,0.246,0.544
munich_marathon,2018,2018-10-14,42195.0,2009472988,5268,individual,True,False,0.8309,0.0,0.8309,series_median,series_median,09:09,False,era5,thermofeel,10,09:00,17:00,245.6,203.7,300.7,14.385,15.906,1.78,0.0,18.719,1.2502,0.215,2.212
munich_marathon,2019,2019-10-13,42195.0,2858199549,4986,individual,True,False,0.8125,0.0,0.8125,series_median,series_median,09:09,False,era5,thermofeel,10,09:00,17:00,248.2,205.0,304.7,14.848,15.719,1.441,0.0,20.404,1.4525,0.348,2.168
munich_marathon,2021,2021-10-10,42195.0,1972432205,2491,individual,True,False,0.9799,0.0,0.9799,series_median,series_median,09:09,False,era5,thermofeel,10,09:00,17:00,235.1,190.9,287.8,5.902,6.144,2.235,0.0,10.999,1.191,0.167,1.719
munich_marathon,2022,2022-10-09,42195.0,663509585,3166,individual,True,False,0.9709,0.0,0.9709,series_median,series_median,09:09,False,era5,thermofeel,10,09:00,16:00,238.2,193.8,294.8,9.808,9.58,4.222,0.0,12.753,1.0855,0.251,1.306
munich_marathon,2023,2023-10-08,42195.0,2299303418,4156,individual,True,False,0.9605,0.0,0.9605,series_median,series_median,09:09,False,era5,thermofeel,10,09:00,16:00,242.3,199.1,298.2,14.552,17.655,4.252,0.0,16.957,1.108,0.354,0.974
munich_marathon,2024,2024-10-13,42195.0,2140827395,5007,individual,True,False,0.9986,0.9968,0.9984,individual_starts,own,09:06,False,era5,thermofeel,10,09:00,17:00,239.3,197.8,296.8,12.218,13.397,6.121,1.98,12.963,0.3173,0.167,0.002
munich_marathon,2025,2025-10-12,42195.0,3508183208,5192,individual,True,False,1.0,1.0,1.0,individual_starts,own,09:11,False,era5,thermofeel,10,09:00,16:00,238.3,195.5,293.6,11.978,11.879,0.857,0.0,12.755,0.5464,0.171,0.0
newport_marathon,2018,2018-04-29,42195.0,3061562093,3401,individual,True,False,0.9869,0.0,0.9869,series_median,series_median,09:00,False,era5,thermofeel,9,09:00,16:00,256.7,206.7,326.4,7.753,8.062,6.45,0.233,9.05,0.3832,0.079,0.526
newport_marathon,2019,2019-05-05,42195.0,1994657347,2039,individual,True,False,0.9789,0.0,0.9789,series_median,series_median,09:00,False,era5,thermofeel,9,09:00,16:00,248.9,196.1,314.8,9.322,10.188,1.866,0.122,10.33,0.1788,0.288,0.458
newport_marathon,2021,2021-10-24,42195.0,3323862237,2031,individual,True,False,0.9849,0.0,0.9849,series_median,series_median,09:00,False,era5,thermofeel,9,09:00,16:00,238.5,187.0,311.6,12.166,12.864,5.887,2.311,13.604,0.4538,0.16,0.707
newport_marathon,2023,2023-04-16,42195.0,1976163379,1712,individual,True,True,1.0,0.0,1.0,db_start_time,own,09:00,False,era5,thermofeel,9,00:00,16:00,237.1,188.4,312.2,10.62,11.589,2.673,0.022,11.712,0.3003,0.161,0.444
newport_marathon,2024,2024-04-28,42195.0,3443372984,2077,individual,True,True,1.0,0.0,1.0,db_start_time,own,09:00,False,era5,thermofeel,9,00:00,16:00,235.2,184.3,299.9,8.55,9.426,4.834,3.656,10.963,0.2703,0.215,1.086
newport_marathon,2025,2025-04-13,42195.0,497307022,2850,individual,True,True,1.0,0.0,1.0,db_start_time,own,09:00,False,era5,thermofeel,9,09:00,17:00,232.5,179.6,304.4,10.849,12.168,4.095,0.111,11.738,0.7616,0.458,0.566
newport_marathon,2026,2026-04-19,42195.0,2583145833,2751,individual,True,True,1.0,0.0,1.0,db_start_time,own,09:00,False,era5,thermofeel,9,08:00,16:00,235.3,179.1,310.8,11.313,11.319,1.855,0.0,12.734,1.3975,0.135,0.921
nyc_marathon,2014,2014-11-02,42195.0,4060389817,50395,individual,True,True,1.0,0.0,1.0,db_start_time,own,08:30,False,era5,thermofeel,10,08:00,19:00,267.9,213.3,347.4,5.342,7.363,8.743,0.0,6.959,0.4685,0.238,0.472
nyc_marathon,2015,2015-11-01,42195.0,1920091796,49461,individual,True,True,1.0,0.0,1.0,db_start_time,own,08:30,False,era5,thermofeel,10,08:00,19:00,273.1,214.6,350.9,12.531,14.26,3.75,0.2,16.496,0.8023,0.248,0.821
nyc_marathon,2016,2016-11-06,42195.0,124666148,51275,individual,True,True,0.9999,0.0,0.9999,db_start_time,own,08:30,False,era5,thermofeel,10,08:00,20:00,271.5,213.2,349.5,10.299,12.937,4.72,0.0,10.861,0.6975,0.222,0.362
nyc_marathon,2017,2017-11-05,42195.0,2266539529,50641,individual,True,True,1.0,0.0,1.0,db_start_time,own,08:30,False,era5,thermofeel,10,08:00,20:00,270.4,211.1,352.3,13.052,13.675,2.785,0.0,14.598,0.3089,0.237,0.631
nyc_marathon,2018,2018-11-04,42195.0,3303764439,52706,individual,True,True,1.0,0.0,1.0,db_start_time,own,12:00,False,era5,thermofeel,10,12:00,24:00,272.0,209.7,355.5,11.447,11.936,0.969,0.0,12.803,0.9227,0.227,0.144
nyc_marathon,2019,2019-11-03,42195.0,426887158,53522,individual,True,True,1.0,0.0,1.0,db_start_time,own,08:30,False,era5,thermofeel,10,08:00,19:00,269.2,206.8,354.6,8.087,9.356,3.474,0.0,10.096,1.2052,0.223,1.117
nyc_marathon,2021,2021-11-07,42195.0,2732387983,24949,individual,True,True,1.0,0.0,1.0,db_start_time,own,08:00,False,era5,thermofeel,10,08:00,20:00,270.3,208.4,363.3,8.445,8.636,1.539,0.0,11.536,1.6033,0.251,1.265
nyc_marathon,2022,2022-11-06,42195.0,2765787317,47745,individual,True,True,0.9999,0.0,0.9999,db_start_time,own,08:00,False,era5,thermofeel,10,08:00,19:00,284.8,218.8,370.1,20.439,21.292,3.562,0.4,21.637,0.7496,0.244,0.589
nyc_marathon,2023,2023-11-05,42195.0,615282584,51348,individual,True,True,0.9998,0.0,0.9998,db_start_time,own,09:05,True,era5,thermofeel,10,09:00,23:00,272.8,207.5,361.5,14.055,14.502,1.037,0.0,15.975,0.8462,0.246,0.87
nyc_marathon,2024,2024-11-03,42195.0,3434545416,55526,individual,True,True,0.9997,0.0,0.9997,db_start_time,own,09:05,True,era5,thermofeel,10,09:00,22:00,263.6,201.9,353.0,8.314,9.384,2.287,0.0,10.493,0.9728,0.236,0.872
nyc_marathon,2025,2025-11-02,42195.0,1647824547,59125,individual,True,True,0.9997,0.0,0.9997,db_start_time,own,09:05,True,era5,thermofeel,10,09:00,22:00,264.3,200.5,355.7,11.441,11.717,1.22,0.0,13.305,1.13,0.241,0.952
oslo_marathon,2016,2016-09-17,42195.0,2828819676,2404,individual,True,False,1.0,1.0,1.0,individual_starts,own,09:16,False,era5,thermofeel,10,09:00,17:00,236.5,194.8,290.1,14.866,16.133,2.162,0.0,17.241,0.5544,0.398,0.0
oslo_marathon,2017,2017-09-16,42195.0,102536055,2237,individual,True,False,1.0,0.9996,1.0,individual_starts,own,09:26,False,era5,thermofeel,10,09:00,17:00,238.6,195.9,291.4,14.065,14.624,2.305,0.0,16.106,1.1613,0.388,0.001
oslo_marathon,2018,2018-09-15,42195.0,1796828207,2235,individual,True,False,1.0,0.9987,1.0,individual_starts,own,09:26,False,era5,thermofeel,10,09:00,17:00,236.6,194.2,295.6,12.232,13.552,2.696,0.0,14.439,0.7466,0.379,0.001
oslo_marathon,2019,2019-09-21,42195.0,1681481160,2835,individual,True,False,1.0,0.9982,1.0,individual_starts,own,09:30,False,era5,thermofeel,10,09:00,18:00,237.6,194.6,298.5,15.683,16.667,1.287,0.0,20.471,1.2953,0.377,0.003
oslo_marathon,2022,2022-09-17,42195.0,187206989,1816,individual,True,False,1.0,0.9989,1.0,individual_starts,own,09:26,False,era5,thermofeel,10,09:00,17:00,235.9,192.0,292.6,12.652,14.866,4.166,0.6,14.034,0.5044,0.375,0.001
oslo_marathon,2023,2023-09-16,42195.0,2779267814,2547,individual,True,False,1.0,0.998,1.0,individual_starts,own,09:30,False,era5,thermofeel,10,09:00,17:00,237.1,192.3,295.5,14.805,14.745,2.433,2.3,15.584,0.3751,0.408,0.001
oslo_marathon,2024,2024-09-21,42195.0,2986318646,4018,individual,True,False,1.0,0.9988,1.0,individual_starts,own,09:31,False,era5,thermofeel,10,09:00,18:00,235.2,192.8,296.1,14.003,14.003,1.924,0.2,15.33,0.4672,0.409,0.001
oslo_marathon,2025,2025-09-20,42195.0,528438429,4185,individual,True,False,1.0,0.999,1.0,individual_starts,own,09:31,False,era5,thermofeel,10,09:00,17:00,238.2,192.5,299.8,16.054,16.197,2.684,0.7,17.368,0.3776,0.398,0.0
paris_marathon,2014,2014-04-06,42195.0,1941795527,38672,individual,True,False,1.0,0.0,1.0,series_median,series_median,08:00,False,era5,thermofeel,10,07:00,24:00,250.9,204.3,308.4,13.913,14.835,4.366,0.13,16.66,0.4768,0.257,0.764
paris_marathon,2015,2015-04-12,42195.0,2020119325,40261,individual,True,False,1.0,0.0,1.0,series_median,series_median,08:00,False,era5,thermofeel,10,00:00,17:00,248.9,201.5,312.0,10.665,11.103,2.036,0.1,15.892,0.7583,0.315,2.019
paris_marathon,2016,2016-04-03,42195.0,2444002841,41796,individual,True,False,1.0,0.0,1.0,series_median,series_median,08:00,False,era5,thermofeel,10,07:00,18:00,258.0,206.4,322.8,14.213,14.318,3.293,0.42,18.656,1.3941,0.257,1.675
paris_marathon,2017,2017-04-09,42195.0,3178878831,41736,individual,True,False,1.0,0.0,1.0,series_median,series_median,08:00,False,era5,thermofeel,10,07:00,17:00,255.1,204.1,322.2,14.389,15.256,1.511,0.0,21.193,2.0659,0.229,2.746
paris_marathon,2018,2018-04-08,42195.0,4270457009,41994,individual,True,False,1.0,0.0,1.0,series_median,series_median,08:00,False,era5,thermofeel,10,08:00,17:00,258.6,206.6,324.5,15.139,15.958,2.071,0.07,18.166,1.7065,0.232,1.469
paris_marathon,2019,2019-04-14,42195.0,1317487475,47495,individual,True,False,1.0,0.0,1.0,series_median,series_median,08:00,False,era5,thermofeel,10,08:00,17:00,247.1,200.8,309.9,4.685,5.241,2.939,0.0,7.794,1.1826,0.251,1.467
paris_marathon,2021,2021-10-17,42195.0,1339811129,27114,individual,True,False,1.0,0.0,1.0,series_median,series_median,08:00,False,era5,thermofeel,10,08:00,18:00,243.4,197.8,301.4,8.907,9.41,2.905,0.0,14.137,1.6949,0.397,1.911
paris_marathon,2022,2022-04-03,42195.0,840456072,34365,individual,True,False,1.0,0.0,1.0,series_median,series_median,08:00,False,era5,thermofeel,10,08:00,18:00,240.8,194.5,301.5,3.097,4.287,4.708,0.0,5.977,1.0652,0.219,1.175
paris_marathon,2023,2023-04-02,42195.0,2627246115,50780,individual,True,False,1.0,0.0,1.0,series_median,series_median,08:00,False,era5,thermofeel,10,08:00,18:00,240.6,194.7,298.7,7.568,8.264,5.726,0.24,8.863,0.2558,0.233,0.201
paris_marathon,2024,2024-04-07,42195.0,1292817014,53799,individual,True,True,1.0,0.0,1.0,db_start_time,own,08:00,True,era5,thermofeel,10,08:00,18:00,246.8,197.3,310.0,15.432,16.327,4.207,4.09,17.737,0.5127,0.281,0.624
paris_marathon,2025,2025-04-13,42195.0,1188770732,54934,individual,True,False,1.0,0.0,1.0,series_median,series_median,08:00,False,era5,thermofeel,10,08:00,19:00,246.7,198.8,311.2,13.499,14.27,4.358,0.86,15.277,0.3609,0.218,0.43
paris_marathon,2026,2026-04-12,42195.0,1088245142,57477,individual,True,True,1.0,0.0,1.0,db_start_time,own,08:00,True,era5,thermofeel,10,07:00,19:00,248.8,197.4,314.5,10.546,10.646,3.086,0.34,12.88,1.291,0.271,1.068
prague_marathon,2014,2014-05-11,42195.0,3102160461,5846,individual,True,False,1.0,0.0,1.0,series_median,series_median,08:00,False,era5,thermofeel,9,08:00,15:00,239.9,199.1,300.4,12.535,13.814,5.561,0.4,13.238,0.2018,0.261,0.247
prague_marathon,2015,2015-05-03,42195.0,3223891485,5871,individual,True,False,1.0,0.0,1.0,series_median,series_median,08:00,False,era5,thermofeel,9,08:00,16:00,244.3,200.8,307.3,12.309,12.827,2.409,0.2,15.633,1.062,0.211,1.643
prague_marathon,2016,2016-05-08,42195.0,1392532153,5777,individual,True,False,1.0,0.0,1.0,series_median,series_median,08:00,False,era5,thermofeel,9,08:00,16:00,252.3,202.4,320.0,14.102,16.365,4.235,0.0,16.487,0.977,0.256,1.278
prague_marathon,2017,2017-05-07,42195.0,893537920,6510,individual,True,False,1.0,0.0,1.0,series_median,series_median,08:00,False,era5,thermofeel,9,08:00,16:00,250.2,202.5,317.9,13.709,13.649,2.181,0.5,16.363,0.6583,0.266,1.021
prague_marathon,2018,2018-05-06,42195.0,1991350622,6950,individual,True,False,1.0,0.0,1.0,series_median,series_median,08:00,False,era5,thermofeel,9,08:00,16:00,251.5,201.7,319.9,12.817,15.431,3.07,0.0,16.493,0.8665,0.246,1.424
prague_marathon,2019,2019-05-05,42195.0,4140269171,7299,individual,True,False,1.0,0.0,1.0,series_median,series_median,08:00,False,era5,thermofeel,9,08:00,16:00,241.5,196.6,312.0,4.911,5.514,5.155,0.0,7.802,0.6573,0.251,0.81
prague_marathon,2022,2022-05-08,42195.0,4038363944,4612,individual,True,False,1.0,0.0,1.0,series_median,series_median,08:00,False,era5,thermofeel,9,08:00,16:00,251.4,199.2,318.0,15.7,16.381,1.224,0.1,17.36,1.4227,0.265,1.278
prague_marathon,2023,2023-05-07,42195.0,2532744977,5392,individual,True,False,1.0,0.0,1.0,series_median,series_median,08:00,False,era5,thermofeel,9,08:00,16:00,239.3,194.3,302.6,11.189,11.713,2.817,0.0,13.54,0.5971,0.254,0.687
prague_marathon,2024,2024-05-05,42195.0,587315341,6042,individual,True,False,1.0,0.0,1.0,series_median,series_median,08:00,False,era5,thermofeel,9,07:00,16:00,253.4,202.2,322.9,17.141,17.917,2.263,0.1,18.564,0.6959,0.256,1.101
prague_marathon,2025,2025-05-04,42195.0,2374072102,7660,individual,True,False,1.0,0.0,1.0,series_median,series_median,08:00,False,era5,thermofeel,9,08:00,15:00,241.4,194.0,305.1,10.683,11.632,3.275,1.0,13.472,0.8415,0.252,0.625
prague_marathon,2026,2026-05-03,42195.0,4171067542,9056,individual,True,True,1.0,0.0,1.0,db_start_time,own,08:00,False,era5,thermofeel,9,08:00,16:00,251.3,196.3,322.7,15.626,20.412,2.941,0.0,19.663,0.9647,0.198,1.807
rome_marathon,2021,2021-09-19,42195.0,1525122469,4379,individual,True,False,1.0,0.0,1.0,series_median,series_median,08:15,False,era5,thermofeel,9,08:00,16:00,256.9,208.5,329.6,23.17,24.307,1.706,1.522,25.58,1.0555,0.393,1.078
rome_marathon,2022,2022-03-27,42195.0,2186831660,5489,individual,True,False,1.0,0.0,1.0,series_median,series_median,08:15,False,era5,thermofeel,9,08:00,16:00,245.4,200.9,317.5,13.364,15.756,2.167,0.0,18.124,1.1614,1.067,1.447
rome_marathon,2023,2023-03-19,42195.0,408345685,11235,individual,True,False,1.0,0.0,1.0,series_median,series_median,08:15,False,era5,thermofeel,9,08:00,21:00,246.0,200.3,315.2,12.515,12.705,1.648,2.589,15.644,0.6009,0.666,1.011
rome_marathon,2024,2024-03-17,42195.0,1268058333,11440,individual,True,False,0.9784,0.0,0.9784,series_median,series_median,08:15,False,era5,thermofeel,9,08:00,17:00,245.3,197.1,313.9,13.811,13.412,0.94,0.0,19.673,1.569,0.707,2.187
rome_marathon,2025,2025-03-16,42195.0,3843409782,21919,individual,True,False,1.0,0.0,1.0,series_median,series_median,08:15,False,era5,thermofeel,9,08:00,24:00,248.7,202.1,319.6,11.527,12.881,3.076,1.322,13.025,0.506,0.449,0.717
rome_marathon,2026,2026-03-22,42195.0,1119045376,30022,individual,True,True,0.9999,0.0,0.9999,db_start_time,own,08:15,True,era5,thermofeel,9,08:00,16:00,244.2,199.4,314.2,9.409,10.195,1.758,1.2,12.864,0.7817,0.685,0.922
rotterdam_marathon,2018,2018-04-08,42195.0,4142491304,13997,individual,True,False,1.0,0.0,1.0,series_median,series_median,10:05,False,era5,thermofeel,10,10:00,17:00,252.9,201.1,306.5,16.536,15.882,0.912,0.01,19.578,0.8798,0.342,1.121
rotterdam_marathon,2019,2019-04-07,42195.0,2427155089,14558,individual,True,False,1.0,0.0,1.0,series_median,series_median,10:05,False,era5,thermofeel,10,10:00,17:00,252.2,198.5,307.3,15.704,16.222,3.126,0.0,17.499,0.9767,0.187,1.092
rotterdam_marathon,2021,2021-10-24,42195.0,2499937510,10866,individual,True,False,1.0,0.0,1.0,series_median,series_median,10:05,False,era5,thermofeel,10,10:00,17:00,238.8,193.0,292.2,9.066,9.364,4.098,0.0,12.261,0.9766,0.138,1.453
rotterdam_marathon,2022,2022-04-10,42195.0,3962857066,11722,individual,True,False,1.0,0.0,1.0,series_median,series_median,10:05,False,era5,thermofeel,10,10:00,17:00,238.4,189.0,290.9,8.055,8.892,2.853,0.11,9.937,0.5105,0.265,0.778
rotterdam_marathon,2023,2023-04-16,42195.0,651543560,16848,individual,True,False,1.0,0.0,1.0,series_median,series_median,10:05,False,era5,thermofeel,10,10:00,17:00,234.4,183.3,282.9,7.839,8.398,5.22,0.3,8.913,0.2585,0.078,0.22
rotterdam_marathon,2024,2024-04-14,42195.0,2468537236,17088,individual,True,False,1.0,0.0,1.0,series_median,series_median,10:05,False,era5,thermofeel,10,10:00,17:00,239.3,188.2,292.2,10.819,12.328,4.642,0.0,12.21,0.4753,0.42,0.563
rotterdam_marathon,2025,2025-04-13,42195.0,1320703413,17867,individual,True,True,1.0,0.0,1.0,db_start_time,own,10:05,True,era5,thermofeel,10,10:00,17:00,243.3,193.8,295.1,13.854,14.328,5.728,0.04,14.498,0.1893,0.339,0.169
rotterdam_marathon,2026,2026-04-12,42195.0,1220422543,15815,individual,True,True,0.9568,0.0,0.9568,db_start_time,own,10:05,True,era5,thermofeel,10,10:00,18:00,241.0,188.2,297.0,10.577,11.675,5.658,0.28,11.755,0.4656,0.07,0.753
san_sebastian_marathon,2022,2022-11-27,42195.0,2611870401,2010,individual,True,False,0.912,0.0,0.912,series_median,series_median,09:00,False,era5,thermofeel,10,09:00,15:00,216.1,176.2,263.3,9.697,11.777,5.793,0.0,13.81,1.1753,0.098,0.965
