slug,solver,nu,cand,basis,gamma_form,fold,train_loglik,heldout_logdens,heldout_per_cell,heldout_rmse,n_test,n_orphan,n_iter
ALL_W_14-25_mrc2,anderson,inf,spline5-gvarying,spline5,varying,1,481128.05788963055,65625.98380348121,0.8639999974127286,0.07785833060831886,75956,0,54
ALL_W_14-25_mrc2,anderson,8,spline5-gvarying,spline5,varying,1,509622.2245216898,71964.26640898091,0.9474467640341897,0.08265956086414956,75956,0,149
ALL_W_14-25_mrc2,anderson,inf,spline5-gvarying,spline5,varying,2,482029.53405446897,63450.14272251788,0.8323404221710049,0.07866110256365501,76231,0,46
ALL_W_14-25_mrc2,anderson,8,spline5-gvarying,spline5,varying,2,510239.8412281535,70976.1502076322,0.9310667603420159,0.08212902600837975,76231,0,160
ALL_W_14-25_mrc2,anderson,inf,spline5-gvarying,spline5,varying,3,481869.8882616812,63203.881864821924,0.82795868143655,0.07879770581115816,76337,0,33
ALL_W_14-25_mrc2,anderson,8,spline5-gvarying,spline5,varying,3,510094.4589052693,70831.32357475544,0.9278766990418204,0.08007642363538203,76337,0,109
ALL_W_14-25_mrc2,anderson,inf,spline5-gvarying,spline5,varying,4,481235.9984476694,64659.93727754761,0.8480881571515386,0.07828204589329009,76242,0,62
ALL_W_14-25_mrc2,anderson,8,spline5-gvarying,spline5,varying,4,509680.75050606095,71532.10552566055,0.9382244107665139,0.08180616667127938,76242,0,146
ALL_W_14-25_mrc2,anderson,inf,spline6-gscalar,spline6,scalar,0,479401.34126149875,64968.38138112369,0.8518767636677859,0.07843477012962201,76265,0,55
ALL_W_14-25_mrc2,anderson,8,spline6-gscalar,spline6,scalar,0,508945.16676391894,71891.39709525777,0.9426525548450504,0.08337845939507389,76265,0,144
ALL_W_14-25_mrc2,anderson,inf,spline6-gscalar,spline6,scalar,1,479643.563117766,65132.4924937153,0.857502929244764,0.07829069297486158,75956,0,56
ALL_W_14-25_mrc2,anderson,8,spline6-gscalar,spline6,scalar,1,509169.5308356562,71920.86268908215,0.9468753316272861,0.08310142530195701,75956,0,151
ALL_W_14-25_mrc2,anderson,inf,spline6-gscalar,spline6,scalar,2,480509.7897945816,63127.0809788847,0.8281024908355484,0.0790306126004424,76231,0,33
ALL_W_14-25_mrc2,anderson,8,spline6-gscalar,spline6,scalar,2,509812.54443107615,70923.73121186488,0.9303791267576824,0.08253469808311974,76231,0,186
ALL_W_14-25_mrc2,anderson,inf,spline6-gscalar,spline6,scalar,3,480264.07723803207,63093.38499543824,0.8265111937256931,0.07909320743044665,76337,0,48
ALL_W_14-25_mrc2,anderson,8,spline6-gscalar,spline6,scalar,3,509746.2421469519,70632.64468668644,0.9252740438671475,0.08124697209845727,76337,0,162
ALL_W_14-25_mrc2,anderson,inf,spline6-gscalar,spline6,scalar,4,479761.1065111391,64174.7790961449,0.8417247592684465,0.07871047029543249,76242,0,60
ALL_W_14-25_mrc2,anderson,8,spline6-gscalar,spline6,scalar,4,509430.34852436936,71260.47297556185,0.9346616428682596,0.08306500728349785,76242,0,208
ALL_W_14-25_mrc2,anderson,inf,spline6-gvarying,spline6,varying,0,480824.5408513943,65726.41828773159,0.8618162759815327,0.0779007160008961,76265,0,56
ALL_W_14-25_mrc2,anderson,8,spline6-gvarying,spline6,varying,0,509223.86864251306,72182.43066731942,0.9464686378721487,0.08197723089396784,76265,0,107
ALL_W_14-25_mrc2,anderson,inf,spline6-gvarying,spline6,varying,1,481165.19447503303,65643.91974647585,0.8642361333729508,0.07784518246156648,75956,0,54
ALL_W_14-25_mrc2,anderson,8,spline6-gvarying,spline6,varying,1,509626.0942956712,72016.13479125613,0.9481296380964787,0.08247687212929788,75956,0,170
ALL_W_14-25_mrc2,anderson,inf,spline6-gvarying,spline6,varying,2,482071.0416582583,63472.72748031939,0.8326366895399429,0.07864535115399453,76231,0,46
ALL_W_14-25_mrc2,anderson,8,spline6-gvarying,spline6,varying,2,510259.9932590126,70988.73908785013,0.9312319015603906,0.08216940734137074,76231,0,164
ALL_W_14-25_mrc2,anderson,inf,spline6-gvarying,spline6,varying,3,481899.34307526925,63224.375604661334,0.8282271454820249,0.07878468958956353,76337,0,33
ALL_W_14-25_mrc2,anderson,8,spline6-gvarying,spline6,varying,3,510104.8446604342,70856.12732073586,0.9282016233377767,0.0800107112957399,76337,0,109
ALL_W_14-25_mrc2,anderson,inf,spline6-gvarying,spline6,varying,4,481282.8837306439,64644.24147101624,0.8478822889092134,0.07828144077486218,76242,0,62
ALL_W_14-25_mrc2,anderson,8,spline6-gvarying,spline6,varying,4,509697.04033166444,71556.70411817086,0.9385470491090326,0.08170735055247927,76242,0,120
