slug,nu,solver,form_a,form_b,pearson,spearman
Po10_M_14-25_mrc2,8,anderson,poly3-gvarying,poly5-gscalar,0.9996299337519131,0.9990401653315218
Po10_M_14-25_mrc2,8,anderson,poly3-gvarying,poly5-gvarying,0.9998029671515639,0.9994151007488963
Po10_M_14-25_mrc2,8,anderson,poly3-gvarying,poly6-goff,0.9936055755664195,0.9927937412780649
Po10_M_14-25_mrc2,8,anderson,poly3-gvarying,poly6-gscalar,0.9995094500287721,0.9988661952978601
Po10_M_14-25_mrc2,8,anderson,poly3-gvarying,poly6-gvarying,0.9997157944988692,0.9992718754194592
Po10_M_14-25_mrc2,8,anderson,poly3-gvarying,spline3-goff,0.9940441752206376,0.9930839412911128
Po10_M_14-25_mrc2,8,anderson,poly3-gvarying,spline3-gscalar,0.9997969025084551,0.9994585932573117
Po10_M_14-25_mrc2,8,anderson,poly3-gvarying,spline3-gvarying,0.9999020762856116,0.9997502930120289
Po10_M_14-25_mrc2,8,anderson,poly3-gvarying,spline4-goff,0.994008112584077,0.9929324673824935
Po10_M_14-25_mrc2,8,anderson,poly3-gvarying,spline4-gscalar,0.999725667650314,0.9992666263236158
Po10_M_14-25_mrc2,8,anderson,poly3-gvarying,spline4-gvarying,0.9998525106900321,0.999570324011689
Po10_M_14-25_mrc2,8,anderson,poly3-gvarying,spline5-goff,0.9935947114163101,0.9928807262948959
Po10_M_14-25_mrc2,8,anderson,poly3-gvarying,spline5-gscalar,0.9995238457596011,0.9988811927145551
Po10_M_14-25_mrc2,8,anderson,poly3-gvarying,spline5-gvarying,0.9997186223042571,0.9992313823943827
Po10_M_14-25_mrc2,8,anderson,poly3-gvarying,spline6-goff,0.9935870526866037,0.9928169872739422
Po10_M_14-25_mrc2,8,anderson,poly3-gvarying,spline6-gscalar,0.9995118195998969,0.998857196847843
Po10_M_14-25_mrc2,8,anderson,poly3-gvarying,spline6-gvarying,0.999715432455008,0.9992208842026963
Po10_M_14-25_mrc2,8,anderson,poly4-goff,poly2-goff,0.9981479439487547,0.9971587394071373
Po10_M_14-25_mrc2,8,anderson,poly4-goff,poly2-gscalar,0.9925789159995921,0.990502136007073
Po10_M_14-25_mrc2,8,anderson,poly4-goff,poly2-gvarying,0.9924052414449489,0.9900724600187618
Po10_M_14-25_mrc2,8,anderson,poly4-goff,poly3-goff,0.9998897866730817,0.999788536424601
Po10_M_14-25_mrc2,8,anderson,poly4-goff,poly3-gscalar,0.9943211204219728,0.9933546446624569
Po10_M_14-25_mrc2,8,anderson,poly4-goff,poly3-gvarying,0.993967789476008,0.9931319330245367
Po10_M_14-25_mrc2,8,anderson,poly4-goff,poly4-goff,1.0,1.0
Po10_M_14-25_mrc2,8,anderson,poly4-goff,poly4-gscalar,0.9945463358878196,0.9933081526707025
Po10_M_14-25_mrc2,8,anderson,poly4-goff,poly4-gvarying,0.9942052753481692,0.9930636947785745
Po10_M_14-25_mrc2,8,anderson,poly4-goff,poly5-goff,0.9999000133245283,0.9997457937870203
Po10_M_14-25_mrc2,8,anderson,poly4-goff,poly5-gscalar,0.9944354052394158,0.9930914399994601
Po10_M_14-25_mrc2,8,anderson,poly4-goff,poly5-gvarying,0.9941143723717888,0.992891974357417
Po10_M_14-25_mrc2,8,anderson,poly4-goff,poly6-goff,0.9998648407666367,0.9996820547660666
Po10_M_14-25_mrc2,8,anderson,poly4-goff,poly6-gscalar,0.9945381631765471,0.9930456978785405
Po10_M_14-25_mrc2,8,anderson,poly4-goff,poly6-gvarying,0.9942651150951107,0.9928492317198364
Po10_M_14-25_mrc2,8,anderson,poly4-goff,spline3-goff,0.9997828482319352,0.9995253317616042
Po10_M_14-25_mrc2,8,anderson,poly4-goff,spline3-gscalar,0.9942692794412653,0.9931356823787105
Po10_M_14-25_mrc2,8,anderson,poly4-goff,spline3-gvarying,0.9940291746167988,0.9928447324948279
Po10_M_14-25_mrc2,8,anderson,poly4-goff,spline4-goff,0.9999413746420306,0.9998222806121646
Po10_M_14-25_mrc2,8,anderson,poly4-goff,spline4-gscalar,0.9944250874772463,0.9932069201080115
Po10_M_14-25_mrc2,8,anderson,poly4-goff,spline4-gvarying,0.9940683265511205,0.9928402332698193
Po10_M_14-25_mrc2,8,anderson,poly4-goff,spline5-goff,0.9998642699599641,0.9996955524410921
Po10_M_14-25_mrc2,8,anderson,poly4-goff,spline5-gscalar,0.9945393072617414,0.9930674441327483
Po10_M_14-25_mrc2,8,anderson,poly4-goff,spline5-gvarying,0.9942440590903351,0.9929369666075019
Po10_M_14-25_mrc2,8,anderson,poly4-goff,spline6-goff,0.9998627490544197,0.9997045508911092
Po10_M_14-25_mrc2,8,anderson,poly4-goff,spline6-gscalar,0.9945331082949224,0.9930629449077397
Po10_M_14-25_mrc2,8,anderson,poly4-goff,spline6-gvarying,0.9942404901465548,0.9929227190616416
Po10_M_14-25_mrc2,8,anderson,poly4-gscalar,poly2-goff,0.9927381941479786,0.9910495417164394
Po10_M_14-25_mrc2,8,anderson,poly4-gscalar,poly2-gscalar,0.9981664540243868,0.9966083342144317
Po10_M_14-25_mrc2,8,anderson,poly4-gscalar,poly2-gvarying,0.9980900018572567,0.9963106354930366
Po10_M_14-25_mrc2,8,anderson,poly4-gscalar,poly3-goff,0.9945230865755634,0.993083191420278
Po10_M_14-25_mrc2,8,anderson,poly4-gscalar,poly3-gscalar,0.9998970815020471,0.9996603085118588
Po10_M_14-25_mrc2,8,anderson,poly4-gscalar,poly3-gvarying,0.9997333603415558,0.9993746077238197
Po10_M_14-25_mrc2,8,anderson,poly4-gscalar,poly4-goff,0.9945463358878196,0.9933081526707025
Po10_M_14-25_mrc2,8,anderson,poly4-gscalar,poly4-gscalar,0.9999999999999999,1.0
