slug,nu,cand,basis,gamma_form,solver,entry_age_label,entry_age,peak_an,peak_age,peak_depth,peak_pct,improve_span_yr,breakeven_an,tail_value,plateau_p05_yr,plateau_p10_yr,plateau_p25_yr,tail_an_cut,tail_sign_changes,tail_nonmonotone
Po10_B_14-25_mrc2,inf,poly2-gscalar,poly2,scalar,anderson,p50,40.5,3.8185451556206766,44.318545155620676,-0.015336803435369858,-0.015219793614839917,7.637090311241353,7.677771818104933,0.04882094620516934,1.703658607892302,2.4673676390164374,3.8772920041686874,8.988364134154688,0.0,0.0
Po10_B_14-25_mrc2,inf,poly2-gscalar,poly2,scalar,anderson,p90,54.5,0.0,54.5,0.0,0.0,0.0,,0.14202671332753222,0.05874684854801041,0.05874684854801041,0.05874684854801041,8.988364134154688,0.0,0.0
Po10_B_14-25_mrc2,8,poly2-gscalar,poly2,scalar,anderson,mean,40.14172254819782,4.053532549812719,44.195255098010534,-0.017200907157918124,-0.017053816128272687,8.048318251077426,8.105488897248557,0.04389281448638659,1.8211523049883227,2.5261144875644477,4.053532549812719,8.988364134154688,0.0,0.0
Po10_B_14-25_mrc2,8,poly2-gscalar,poly2,scalar,anderson,p10,26.5,7.695837159789364,34.19583715978936,-0.06215091606153788,-0.06025894592980543,11.690622861054072,,-0.04550412569128331,3.466064064332614,4.875988429484864,7.695837159789364,8.988364134154688,0.0,0.0
Po10_B_14-25_mrc2,8,poly2-gscalar,poly2,scalar,anderson,p50,40.5,3.9360388527166976,44.4360388527167,-0.016396155803865626,-0.016262470480308235,7.872077705433395,7.913638493113667,0.046240678387928766,1.7624054564403124,2.4673676390164374,3.994785701264708,8.988364134154688,0.0,0.0
Po10_B_14-25_mrc2,8,poly2-gscalar,poly2,scalar,anderson,p90,54.5,0.23498739419204165,54.73498739419204,-4.5554961982916236e-05,-4.555392437139178e-05,0.41122793983607286,0.41914167507706035,0.13798548246714085,0.11749369709602082,0.11749369709602082,0.23498739419204165,8.988364134154688,0.0,0.0
Po10_B_14-25_mrc2,inf,poly2-gvarying,poly2,varying,anderson,mean,40.14172254819782,3.9360388527166976,44.07776140091452,-0.01608941388728613,-0.015960670660130932,7.8133308568853845,7.850282148382579,0.04688322225248034,1.7624054564403124,2.4673676390164374,3.9360388527166976,8.988364134154688,0.0,0.0
Po10_B_14-25_mrc2,inf,poly2-gvarying,poly2,varying,anderson,p10,26.5,7.10836867430926,33.60836867430926,-0.06211135185475962,-0.0602217650849137,11.690622861054072,,-0.03663038027711154,3.1723298215925624,4.523507338196802,7.10836867430926,8.988364134154688,0.0,0.0
Po10_B_14-25_mrc2,inf,poly2-gvarying,poly2,varying,anderson,p50,40.5,3.8185451556206766,44.318545155620676,-0.015220089916131128,-0.015104849743654683,7.637090311241353,7.652481954138721,0.04907656994734862,1.703658607892302,2.4086207904684267,3.8185451556206766,8.988364134154688,0.0,0.0
Po10_B_14-25_mrc2,inf,poly2-gvarying,poly2,varying,anderson,p90,54.5,0.0,54.5,0.0,0.0,0.0,,0.13478352017180878,0.05874684854801041,0.05874684854801041,0.05874684854801041,8.988364134154688,0.0,0.0
Po10_B_14-25_mrc2,8,poly2-gvarying,poly2,varying,anderson,mean,40.14172254819782,4.053532549812719,44.195255098010534,-0.017351859909248053,-0.01720218336063468,8.107065099625437,8.122383204270303,0.043884744471237594,1.8211523049883227,2.5261144875644477,4.053532549812719,8.988364134154688,0.0,0.0
Po10_B_14-25_mrc2,8,poly2-gvarying,poly2,varying,anderson,p10,26.5,7.04962182576125,33.54962182576125,-0.06343570843528595,-0.061465542790173994,11.690622861054072,,-0.03638741582019453,3.1723298215925624,4.464760489648791,7.04962182576125,8.988364134154688,0.0,0.0
Po10_B_14-25_mrc2,8,poly2-gvarying,poly2,varying,anderson,p50,40.5,3.9360388527166976,44.4360388527167,-0.016452316984764986,-0.016317716790297556,7.872077705433395,7.930757307686107,0.04599296100608201,1.7624054564403124,2.4673676390164374,3.994785701264708,8.988364134154688,0.0,0.0
Po10_B_14-25_mrc2,8,poly2-gvarying,poly2,varying,anderson,p90,54.5,0.0,54.5,0.0,0.0,0.0,,0.12837333783235855,0.05874684854801041,0.05874684854801041,0.05874684854801041,8.988364134154688,0.0,0.0
Po10_B_14-25_mrc2,inf,poly3-goff,poly3,off,anderson,mean,40.14172254819782,3.1135829730445517,43.25530552124237,-0.017829263143287657,-0.017671262237909727,7.04962182576125,7.053208909238245,0.03289718754447149,1.5274180622482707,2.114886547728375,3.407317215784604,8.988364134154688,0.0,0.0
Po10_B_14-25_mrc2,inf,poly3-goff,poly3,off,anderson,p10,26.5,3.1135829730445517,29.61358297304455,-0.017829263143287657,-0.017671262237909727,7.04962182576125,7.053208909238245,0.03289718754447149,1.5274180622482707,2.114886547728375,3.407317215784604,8.988364134154688,0.0,0.0
Po10_B_14-25_mrc2,inf,poly3-goff,poly3,off,anderson,p50,40.5,3.1135829730445517,43.61358297304455,-0.017829263143287657,-0.017671262237909727,7.04962182576125,7.053208909238245,0.03289718754447149,1.5274180622482707,2.114886547728375,3.407317215784604,8.988364134154688,0.0,0.0
