slug,slice,nu,cand,basis,gamma_form,solver,init,seed,loglik,aic,bic,n_params,n_iter,converged,wall_s
ALL_B_14-25_mrc2,ALL_B,8,spline5-gvarying,spline5,varying,anderson,rand0,0.0,1944756.5752248163,-3083611.1504496327,1765531.6644097874,402952,73,True,27.46615670004394
ALL_B_14-25_mrc2,ALL_B,8,spline5-gvarying,spline5,varying,anderson,rand1,1.0,1944755.2001625597,-3083608.4003251195,1765534.4145343006,402952,75,True,27.03374919993803
ALL_B_14-25_mrc2,ALL_B,8,spline6-goff,spline6,off,anderson,mean,,1925176.8664065963,-3044457.7328131925,1804648.979819295,402949,70,True,24.091387500055134
ALL_B_14-25_mrc2,ALL_B,8,spline6-goff,spline6,off,anderson,rand0,0.0,1925175.8449187619,-3044455.6898375237,1804651.0227949638,402949,79,True,25.816121599986218
ALL_B_14-25_mrc2,ALL_B,8,spline6-goff,spline6,off,anderson,rand1,1.0,1925177.0544814079,-3044458.1089628157,1804648.6036696718,402949,89,True,28.609242499922402
ALL_B_14-25_mrc2,ALL_B,8,spline6-gscalar,spline6,scalar,anderson,mean,,1941775.909242192,-3077653.818484384,1771464.9282237473,402950,80,True,27.386819000006653
ALL_B_14-25_mrc2,ALL_B,8,spline6-gscalar,spline6,scalar,anderson,rand0,0.0,1941771.9419332873,-3077645.8838665746,1771472.8628415568,402950,73,True,24.809312299941666
ALL_B_14-25_mrc2,ALL_B,8,spline6-gscalar,spline6,scalar,anderson,rand1,1.0,1941780.4722027527,-3077662.9444055054,1771455.802302626,402950,73,True,24.702938200091012
ALL_B_14-25_mrc2,ALL_B,8,spline6-gvarying,spline6,varying,anderson,mean,,1944794.4553973575,-3083682.910794715,1765483.9722159929,402954,96,True,37.621385899954475
ALL_B_14-25_mrc2,ALL_B,8,spline6-gvarying,spline6,varying,anderson,rand0,0.0,1944795.2005469226,-3083684.4010938453,1765482.4819168625,402954,69,True,30.634264199994504
ALL_B_14-25_mrc2,ALL_B,8,spline6-gvarying,spline6,varying,anderson,rand1,1.0,1944793.8032408988,-3083681.6064817975,1765485.2765289103,402954,68,True,33.852755500003695
