solver,nu,fold,train_loglik,heldout_logdens,heldout_per_cell,heldout_rmse,n_test,n_orphan,n_iter
als,8.0,2,19499.070679056793,3577.957237422808,1.4003746526116665,0.05873935354266445,2555,0,66
als,6.0,2,19807.60759223883,3566.268809201938,1.3957999253236548,0.05913735271411791,2555,0,121
als,5.0,2,20013.764929698853,3558.557136026369,1.3927816579359564,0.05939636429493825,2555,0,100
als,4.0,2,20275.44872968751,3531.5092495126564,1.3821954009834272,0.059741952382398766,2555,0,568
als,3.0,2,20618.04680800392,3476.0434411591514,1.3604866697296092,0.06022973264683451,2555,0,640
als,inf,3,17678.616641098317,3054.502022210526,1.1889848276413102,0.061696382938031494,2569,0,30
als,15.0,3,18948.227806900817,3500.7261483019474,1.3626804781245416,0.061737321695480844,2569,0,21
als,10.0,3,19305.84048791163,3536.294891477897,1.376525843315647,0.06237176883765986,2569,0,189
als,8.0,3,19515.529387050236,3558.292214157183,1.3850884445921303,0.06263935267653051,2569,0,43
als,6.0,3,19807.008706596927,3568.557161596136,1.3890841423106797,0.06311910691218696,2569,0,229
als,5.0,3,20000.429240037687,3570.2224761819534,1.389732376871138,0.06343725744762456,2569,0,101
als,4.0,3,20246.17996199835,3556.3114037644405,1.3843174012317792,0.06391307415069143,2569,0,249
als,3.0,3,20569.88242587007,3512.7020454209196,1.3673421741615102,0.06445607227773635,2569,0,810
als,inf,4,17289.692525158298,3605.0198386494044,1.4142878927616338,0.055518204074386526,2549,0,30
als,15.0,4,18782.06109806768,3735.422268143731,1.465446162473021,0.05479218465613057,2549,0,23
als,10.0,4,19158.893893342763,3757.5334773394125,1.474120626653359,0.05490771846889833,2549,0,59
als,8.0,4,19391.420655553586,3741.960740736746,1.4680112752988412,0.055593054624957595,2549,0,148
als,6.0,4,19700.40244617244,3733.390967269449,1.4646492613846407,0.05602120252094782,2549,0,89
als,5.0,4,19907.636881002385,3712.529709436578,1.4564651665110153,0.05636807905713688,2549,0,205
als,4.0,4,20163.892542756737,3695.226898469098,1.449677088453942,0.05679169770903177,2549,0,428
als,3.0,4,20495.351299306953,3633.4616614267215,1.4254459244514404,0.05743117346711342,2549,0,540
anderson,inf,0,17635.12546901432,3067.3985048616933,1.1916855108242788,0.06172658907557832,2574,0,11
anderson,15.0,0,18919.940108075967,3560.7425358662294,1.3833498585338886,0.061811966480328606,2574,0,37
anderson,10.0,0,19263.169119175887,3637.3785963844757,1.4131229978183666,0.06196988818615306,2574,0,18
anderson,8.0,0,19466.957064097114,3673.2757986453166,1.4270690748427803,0.06218361018563406,2574,0,40
anderson,6.0,0,19754.370555769958,3696.8852064993043,1.4362413389663187,0.06272229634808466,2574,0,222
anderson,5.0,0,19941.51591007066,3704.8658946619603,1.439341839418011,0.06306607225046254,2574,0,196
anderson,4.0,0,20175.243331191785,3704.0383736890435,1.4390203471985406,0.06348408925179805,2574,0,72
anderson,3.0,0,20485.800755460703,3666.9371381598007,1.4246065027815853,0.06408126010592526,2574,0,489
anderson,inf,1,17572.56196512873,3142.5362803276867,1.2550065017283094,0.060341779584532206,2504,0,11
anderson,15.0,1,19087.187111509193,3376.278351264174,1.3483539741470343,0.06040663687848793,2504,0,17
anderson,10.0,1,19456.039062787146,3420.0196421897654,1.3658225408106093,0.06065976572025912,2504,0,11
anderson,8.0,1,19674.822529433375,3439.788896979565,1.3737176106148423,0.0608593866390693,2504,0,13
anderson,6.0,1,19986.090316591457,3421.064489876509,1.366239812251002,0.061720503589543056,2504,0,140
anderson,5.0,1,20189.229724708002,3420.6494865538543,1.366074076099782,0.0620148885053424,2504,0,165
anderson,4.0,1,20443.61237506218,3411.242018622643,1.362317100088915,0.062360621156011306,2504,0,46
anderson,3.0,1,20787.479635908865,3354.3035960308657,1.3395781134308569,0.06291712181103015,2504,0,305
anderson,inf,2,17424.335289361385,3333.2435866971537,1.3045963157327412,0.058919857678677745,2555,0,11
anderson,15.0,2,18892.741525767568,3524.8546704285122,1.3795908690522554,0.05870884639843851,2555,0,18
anderson,10.0,2,19261.854107380168,3556.352679270707,1.3919188568574197,0.05888538564706568,2555,0,15
anderson,8.0,2,19497.495442415562,3555.3141693802354,1.3915123950607575,0.05932836894935984,2555,0,48
anderson,6.0,2,19809.495063333416,3534.0301767111723,1.3831820652489912,0.05987832392656018,2555,0,285
anderson,5.0,2,20013.764900915325,3522.4848979773933,1.3786633651574924,0.060161923585789756,2555,0,36
anderson,4.0,2,20275.376220885253,3475.8945163538892,1.3604283821345946,0.0606187666114924,2555,0,291
anderson,3.0,2,20613.987458186573,3422.3027503285666,1.3394531312440574,0.0611470111212358,2555,0,41
anderson,inf,3,17678.616666105234,3054.5063670508866,1.1889865188987492,0.0616963333401404,2569,0,11
anderson,15.0,3,18948.227815453807,3500.719322713828,1.3626778212198631,0.06173737260168859,2569,0,10
anderson,10.0,3,19283.923453023803,3556.7397627070477,1.3844841427431092,0.061980217483751876,2569,0,17
anderson,8.0,3,19516.201535852724,3575.9365107273916,1.391956602073722,0.062128769955490756,2569,0,156
anderson,6.0,3,19805.86384117622,3592.1003279390543,1.398248473312205,0.0625144264087845,2569,0,67
anderson,5.0,3,20000.67268960626,3594.469117427219,1.3991705400650911,0.06278858109517477,2569,0,135
anderson,4.0,3,20246.179990337703,3590.3930369275226,1.397583899154349,0.063130544329739,2569,0,195
anderson,3.0,3,20569.84575790126,3529.6401343579364,1.373935435717375,0.06374426135242878,2569,0,386
anderson,inf,4,17289.692549316827,3605.012438202386,1.414284989487009,0.055518307486323686,2549,0,11
anderson,15.0,4,18782.061129700873,3735.4209555345815,1.4654456475223936,0.05479215165906307,2549,0,12
anderson,10.0,4,19148.136820724972,3759.613128772705,1.474936496183878,0.05490557650461648,2549,0,15
anderson,8.0,4,19391.583186646672,3755.217409303131,1.4732120083574465,0.05519349004139257,2549,0,157
anderson,6.0,4,19700.40244450711,3746.499739938103,1.469791973298589,0.05556764499349445,2549,0,60
anderson,5.0,4,19907.636865572233,3734.595570805522,1.4651218402532453,0.05583458499468161,2549,0,151
anderson,4.0,4,20163.89258332808,3715.4879016363643,1.4576256969934736,0.05618822159657366,2549,0,322
anderson,3.0,4,20495.351396351,3654.661855891819,1.4337629877959275,0.05676883929472725,2549,0,411
