slug,slice,nu,cand,basis,gamma_form,solver,init,seed,loglik,aic,bic,n_params,n_iter,converged,wall_s
Po10_B_14-25_mrc2,Po10_B,inf,spline6-goff,spline6,off,anderson,rand1,1.0,243675.83631596703,-387071.67263193405,120601.9875644116,50141,10,True,1.215605100034736
Po10_B_14-25_mrc2,Po10_B,inf,spline6-gscalar,spline6,scalar,anderson,mean,,247889.2488968511,-395496.4977937022,112187.28752550343,50142,11,True,1.2487401999533176
Po10_B_14-25_mrc2,Po10_B,inf,spline6-gscalar,spline6,scalar,anderson,rand0,0.0,247889.2488912309,-395496.4977824618,112187.2875367438,50142,10,True,1.1579488000134006
Po10_B_14-25_mrc2,Po10_B,inf,spline6-gscalar,spline6,scalar,anderson,rand1,1.0,247889.24889044222,-395496.49778088444,112187.28753832116,50142,10,True,1.1844023000448942
Po10_B_14-25_mrc2,Po10_B,inf,spline6-gvarying,spline6,varying,anderson,mean,,247946.4283392171,-395602.8566784342,112121.42913221102,50146,11,True,1.8677972999867052
Po10_B_14-25_mrc2,Po10_B,inf,spline6-gvarying,spline6,varying,anderson,rand0,0.0,247946.42832202892,-395602.85664405784,112121.42916658736,50146,11,True,1.4800498000113294
Po10_B_14-25_mrc2,Po10_B,inf,spline6-gvarying,spline6,varying,anderson,rand1,1.0,247946.42832043726,-395602.8566408745,112121.42916977068,50146,11,True,1.549306600005366
Po10_B_14-25_mrc2,Po10_B,8,poly2-goff,poly2,off,anderson,mean,,261000.47599484175,-421726.9519896835,85916.3328380824,50138,66,True,4.7738841999089345
Po10_B_14-25_mrc2,Po10_B,8,poly2-goff,poly2,off,anderson,rand0,0.0,261001.5861444966,-421729.1722889932,85914.1125387727,50138,85,True,6.369367900071666
Po10_B_14-25_mrc2,Po10_B,8,poly2-goff,poly2,off,anderson,rand1,1.0,261000.22063174436,-421726.4412634887,85916.84356427717,50138,119,True,8.087938499986194
Po10_B_14-25_mrc2,Po10_B,8,poly2-gscalar,poly2,scalar,anderson,mean,,265942.77807284426,-431609.5561456885,76043.85380493733,50139,145,True,16.619706400088035
Po10_B_14-25_mrc2,Po10_B,8,poly2-gscalar,poly2,scalar,anderson,rand0,0.0,265943.9187080097,-431611.8374160194,76041.57253460644,50139,78,True,10.267085199942812
Po10_B_14-25_mrc2,Po10_B,8,poly2-gscalar,poly2,scalar,anderson,rand1,1.0,265941.68767958257,-431607.37535916513,76046.03459146072,50139,76,True,9.18777089996729
Po10_B_14-25_mrc2,Po10_B,8,poly2-gvarying,poly2,varying,anderson,mean,,265992.6532356091,-431707.30647121824,75956.22860226745,50140,146,True,15.966084699961357
Po10_B_14-25_mrc2,Po10_B,8,poly2-gvarying,poly2,varying,anderson,rand0,0.0,265993.78639298584,-431709.5727859717,75953.962287514,50140,77,True,7.527464000042528
Po10_B_14-25_mrc2,Po10_B,8,poly2-gvarying,poly2,varying,anderson,rand1,1.0,265991.5773085418,-431705.1546170836,75958.38045640208,50140,74,True,9.220160500030033
Po10_B_14-25_mrc2,Po10_B,8,poly3-goff,poly3,off,anderson,mean,,261111.3290128739,-421946.6580257478,85706.75192487804,50139,85,True,13.329903200035915
Po10_B_14-25_mrc2,Po10_B,8,poly3-goff,poly3,off,anderson,rand0,0.0,261112.46448687802,-421948.92897375603,85704.48097686982,50139,63,True,10.061253599938937
Po10_B_14-25_mrc2,Po10_B,8,poly3-goff,poly3,off,anderson,rand1,1.0,261111.11100269665,-421946.2220053933,85707.18794523255,50139,115,True,15.839695499977097
Po10_B_14-25_mrc2,Po10_B,8,poly3-gscalar,poly3,scalar,anderson,mean,,266049.8065119375,-431821.61302387505,75841.92204961064,50140,95,True,11.958235699916258
Po10_B_14-25_mrc2,Po10_B,8,poly3-gscalar,poly3,scalar,anderson,rand0,0.0,266050.989982584,-431823.97996516805,75839.55510831764,50140,57,True,7.189583200030029
Po10_B_14-25_mrc2,Po10_B,8,poly3-gscalar,poly3,scalar,anderson,rand1,1.0,266048.7779733613,-431819.5559467226,75843.97912676306,50140,80,True,8.547048200038262
Po10_B_14-25_mrc2,Po10_B,8,poly3-gvarying,poly3,varying,anderson,mean,,266126.9830369523,-431971.96607390465,75711.81924530095,50142,156,True,26.694586400059052
Po10_B_14-25_mrc2,Po10_B,8,poly3-gvarying,poly3,varying,anderson,rand0,0.0,266128.1575205328,-431974.31504106557,75709.47027814004,50142,76,True,13.398147699888796
Po10_B_14-25_mrc2,Po10_B,8,poly3-gvarying,poly3,varying,anderson,rand1,1.0,266125.9767322078,-431969.9534644156,75713.83185478998,50142,81,True,14.630452399956994
Po10_B_14-25_mrc2,Po10_B,8,poly4-goff,poly4,off,anderson,mean,,261149.0821693223,-422020.1643386446,85643.3707348411,50140,77,True,10.9756690999493
Po10_B_14-25_mrc2,Po10_B,8,poly4-goff,poly4,off,anderson,rand0,0.0,261150.24570708867,-422022.49141417735,85641.04365930834,50140,93,True,12.638925699982792
Po10_B_14-25_mrc2,Po10_B,8,poly4-goff,poly4,off,anderson,rand1,1.0,261148.84487478764,-422019.6897495753,85643.84532391041,50140,121,True,18.075127999996766
Po10_B_14-25_mrc2,Po10_B,8,poly4-gscalar,poly4,scalar,anderson,mean,,266083.91847520217,-431887.83695040434,75785.82324594131,50141,129,True,20.902092000003904
Po10_B_14-25_mrc2,Po10_B,8,poly4-gscalar,poly4,scalar,anderson,rand0,0.0,266085.12394073943,-431890.24788147886,75783.41231486679,50141,64,True,8.181891400017776
Po10_B_14-25_mrc2,Po10_B,8,poly4-gscalar,poly4,scalar,anderson,rand1,1.0,266082.8421215603,-431885.6842431206,75787.97595322505,50141,83,True,11.62032350001391
Po10_B_14-25_mrc2,Po10_B,8,poly4-gvarying,poly4,varying,anderson,mean,,266167.6474588599,-432049.2949177198,75654.74064720562,50144,99,True,17.356081199948676
Po10_B_14-25_mrc2,Po10_B,8,poly4-gvarying,poly4,varying,anderson,rand0,0.0,266168.83956695936,-432051.6791339187,75652.35643100669,50144,80,True,12.176091699977405
Po10_B_14-25_mrc2,Po10_B,8,poly4-gvarying,poly4,varying,anderson,rand1,1.0,266166.5901459649,-432047.18029192975,75656.85527299566,50144,76,True,12.791052200016566
Po10_B_14-25_mrc2,Po10_B,8,poly5-goff,poly5,off,anderson,mean,,261176.08915689547,-422072.17831379094,85601.48188255471,50141,141,True,23.54855950002093
Po10_B_14-25_mrc2,Po10_B,8,poly5-goff,poly5,off,anderson,rand0,0.0,261177.28331933834,-422074.5666386767,85599.09355766897,50141,92,True,14.269252000027336
Po10_B_14-25_mrc2,Po10_B,8,poly5-goff,poly5,off,anderson,rand1,1.0,261175.91886778473,-422071.83773556945,85601.8224607762,50141,112,True,16.141492399969138
Po10_B_14-25_mrc2,Po10_B,8,poly5-gscalar,poly5,scalar,anderson,mean,,266106.81648535916,-431931.6329707183,75752.15234848729,50142,85,True,16.74744790000841
Po10_B_14-25_mrc2,Po10_B,8,poly5-gscalar,poly5,scalar,anderson,rand0,0.0,266108.04101164616,-431934.0820232923,75749.70329591329,50142,73,True,13.956801100051962
Po10_B_14-25_mrc2,Po10_B,8,poly5-gscalar,poly5,scalar,anderson,rand1,1.0,266106.6249067969,-431931.2498135938,75752.5355056118,50142,82,True,11.922779600019567
Po10_B_14-25_mrc2,Po10_B,8,poly5-gvarying,poly5,varying,anderson,mean,,266190.8712358968,-432091.74247179355,75632.54333885165,50146,103,True,16.743860899936408
