solver,nu,race_id,v
als,10.0,232,0.015169677145970856
als,10.0,233,0.02613538989808267
als,10.0,234,-0.0016769006549429324
als,10.0,235,-0.015419362186733792
als,10.0,236,0.0031822744459252426
als,10.0,237,-0.004601740854185136
als,10.0,238,-0.00843412911196777
als,10.0,239,-0.0245664222647315
als,10.0,242,-0.009865955763173687
als,10.0,243,0.020204017717880912
als,10.0,244,0.0009763070092409933
als,10.0,245,-0.006482915586739421
als,10.0,248,-0.0010593793540333363
als,10.0,249,-0.009902454979441673
als,10.0,250,-0.0015263916652038215
als,10.0,285,-0.015757950341598718
als,10.0,286,-0.0023321312994984784
als,10.0,287,0.0002585401780954645
als,10.0,288,-0.017041563368818506
als,10.0,289,0.004252046292111294
als,10.0,290,-0.015668294619451777
als,10.0,291,-0.008235921808695878
als,10.0,292,-0.006943027369526483
als,10.0,293,-0.007247038527854118
als,10.0,302,0.002497808911796813
als,10.0,303,0.013977713719361191
als,10.0,304,-0.0013594363036040925
als,10.0,305,0.0012259362637802806
als,10.0,306,-0.014476550912266914
als,10.0,307,-0.0021846885404204
als,10.0,308,-0.02272133624839177
als,10.0,309,-0.0072907904645698055
als,10.0,310,-0.03621375837992346
als,10.0,313,0.005974256076895565
als,10.0,315,-0.012669155792371042
als,10.0,316,-0.0083489537050613
als,10.0,317,-0.018835096855246418
als,10.0,318,-0.018305407527974
als,10.0,319,0.009537093224778713
als,10.0,320,0.015911928643028896
als,10.0,321,-0.003509954343534841
als,10.0,322,-0.011100024757556986
als,10.0,323,-0.02071581284220203
als,10.0,324,-0.01380113023959119
als,10.0,325,-0.01420878375052261
als,10.0,352,-0.011410208882781337
als,10.0,353,-0.019868771268856986
als,10.0,354,-0.03047630223205382
als,10.0,361,0.009370275256122303
als,10.0,362,0.01996506195816361
als,10.0,363,0.02011419082689107
als,10.0,364,0.046460591556308044
als,10.0,365,0.005723653899050548
als,10.0,366,0.004636696747761932
als,10.0,367,0.015305401239284292
als,10.0,368,0.04459950528887083
als,10.0,369,0.034174888792595184
als,10.0,370,0.05369824328387902
als,10.0,371,0.01320104749733386
als,10.0,372,0.019611169967454378
als,10.0,373,0.003805487878588922
als,10.0,374,0.003575123027619057
als,10.0,375,0.010556974095634842
als,10.0,376,-0.0003632611278577054
als,10.0,377,-0.0045312513309778545
als,10.0,378,0.011150089769845885
als,10.0,379,0.015509800223676913
als,10.0,380,0.015683876872626786
als,10.0,381,0.0035277087062928615
als,10.0,382,-0.008545164146259535
als,10.0,383,0.018419087239485373
als,10.0,384,-0.009690945852083258
als,10.0,385,-0.01499086254941796
als,10.0,386,-0.006295674208990842
als,10.0,387,-0.00802321977907777
als,10.0,388,0.03467529761768505
als,10.0,389,0.03238018132234734
als,10.0,390,0.03314554487655558
als,10.0,391,0.03485995304887802
als,10.0,392,0.02097157473110652
als,10.0,393,0.014571153396931972
als,10.0,394,0.018182548254307044
als,10.0,395,0.056672512612810685
als,10.0,396,0.020314844745295803
als,10.0,397,0.01498829151432466
als,10.0,398,0.014014996030047891
als,8.0,1,-0.010100746145490357
als,8.0,7,0.00548899046234741
als,8.0,10,-0.011903614617275007
als,8.0,11,-0.012953336758541774
als,8.0,12,-0.011660534175108412
als,8.0,14,0.03254894033626803
als,8.0,15,0.009733262968474123
als,8.0,16,-0.0010963098901510234
als,8.0,18,-0.0046755747783939795
als,8.0,20,0.008209959591586824
als,8.0,21,0.012518631776842093
als,8.0,22,-0.0003838165169893
als,8.0,23,0.0010918035157238145
als,8.0,29,-0.0017680577054982162
als,8.0,31,0.0014724796438436321
als,8.0,32,0.01933816912093602
als,8.0,33,0.009823548740372591
als,8.0,38,0.01850216967602643
als,8.0,40,0.0014221899618823124
als,8.0,41,0.011135002616652422
als,8.0,42,-0.00785177251036071
als,8.0,43,-0.013351595871073587
als,8.0,45,-0.002855893296916621
als,8.0,46,-0.005166647573089928
als,8.0,47,-0.002403024970927509
als,8.0,48,-0.01575895603949921
als,8.0,49,-0.021668500336917418
als,8.0,59,-0.000318524677138338
als,8.0,60,-0.003287849128438457
als,8.0,61,-0.00939349987843403
als,8.0,65,-0.006334610764079074
als,8.0,66,-0.010373193184922419
als,8.0,67,-0.022933581970516204
als,8.0,68,-0.022704174448329763
als,8.0,69,-0.014031079350668671
als,8.0,70,-0.02258170651225804
als,8.0,71,-0.01480579081379774
als,8.0,72,-0.0005054927371408822
als,8.0,73,0.0018068116833230396
als,8.0,74,-0.02131668203769482
als,8.0,75,-0.02288582253339128
als,8.0,76,-0.01272072280727308
als,8.0,77,-0.015456509353127357
als,8.0,78,-0.027541568991201693
als,8.0,79,-0.02329772572060439
