series_key,distance_m,year,course_id,net_gain_m,total_gain_m,uncertainty_total_m,uncertainty_net_m,n_files,status,remark
prague_marathon,42195,2023,1,-0.3,104.4,4.1,0.7,6,measured,
prague_marathon,42195,2024,1,-0.3,104.4,4.1,0.7,6,measured,
prague_marathon,42195,2025,1,-0.3,104.4,4.1,0.7,6,measured,
rome_marathon,42195,2021,1,-4.2,92.0,11.0,7.9,6,measured,
rome_marathon,42195,2022,1,-4.2,92.0,11.0,7.9,6,measured,
rome_marathon,42195,2023,1,-4.2,92.0,11.0,7.9,6,measured,
rome_marathon,42195,2024,1,-4.2,92.0,11.0,7.9,6,measured,
rome_marathon,42195,2025,1,-4.2,92.0,11.0,7.9,6,measured,
rotterdam_marathon,42195,2018,1,-3.3,56.1,1.5,2.1,3,measured,
rotterdam_marathon,42195,2019,1,-3.3,56.1,1.5,2.1,3,measured,
rotterdam_marathon,42195,2021,1,-3.3,56.1,1.5,2.1,3,measured,
rotterdam_marathon,42195,2022,1,-3.3,56.1,1.5,2.1,3,measured,
rotterdam_marathon,42195,2023,1,-3.3,56.1,1.5,2.1,3,measured,
rotterdam_marathon,42195,2024,1,-3.3,56.1,1.5,2.1,3,measured,
rotterdam_marathon,42195,2025,1,-3.3,56.1,1.5,2.1,3,measured,
san_sebastian_marathon,42195,2022,1,-0.1,90.3,16.3,1.1,2,filled_from_course,no track this year; value from course 1 (other years)
san_sebastian_marathon,42195,2023,1,-0.1,90.3,16.3,1.1,2,filled_from_course,no track this year; value from course 1 (other years)
san_sebastian_marathon,42195,2025,1,-0.1,90.3,16.3,1.1,2,measured,
seoul_marathon,42195,2025,,,,,,0,no_data,no usable marathon track for this series/course (gather)
seville_marathon,42195,2018,1,-0.1,36.5,6.7,5.7,6,filled_from_course,no track this year; value from course 1 (other years)
seville_marathon,42195,2019,1,-0.1,36.5,6.7,5.7,6,measured,
seville_marathon,42195,2020,1,-0.1,36.5,6.7,5.7,6,measured,
seville_marathon,42195,2022,1,-0.1,36.5,6.7,5.7,6,measured,
seville_marathon,42195,2023,1,-0.1,36.5,6.7,5.7,6,measured,
seville_marathon,42195,2024,1,-0.1,36.5,6.7,5.7,6,measured,
seville_marathon,42195,2025,1,-0.1,36.5,6.7,5.7,6,measured,
singapore_marathon,42195,2014,,,,,,0,no_data,no usable marathon track for this series/course (gather)
singapore_marathon,42195,2015,,,,,,0,no_data,no usable marathon track for this series/course (gather)
singapore_marathon,42195,2016,,,,,,0,no_data,no usable marathon track for this series/course (gather)
singapore_marathon,42195,2017,,,,,,0,no_data,no usable marathon track for this series/course (gather)
singapore_marathon,42195,2018,,,,,,0,no_data,no usable marathon track for this series/course (gather)
singapore_marathon,42195,2019,,,,,,0,no_data,no usable marathon track for this series/course (gather)
singapore_marathon,42195,2022,,,,,,0,no_data,no usable marathon track for this series/course (gather)
singapore_marathon,42195,2023,,,,,,0,no_data,no usable marathon track for this series/course (gather)
stockholm_marathon,42195,2014,1,-1.0,436.9,123.4,1.0,3,measured,
stockholm_marathon,42195,2015,1,-1.0,436.9,123.4,1.0,3,measured,
stockholm_marathon,42195,2016,1,-1.0,436.9,123.4,1.0,3,measured,
stockholm_marathon,42195,2017,1,-1.0,436.9,123.4,1.0,3,filled_from_course,no track this year; value from course 1 (other years)
stockholm_marathon,42195,2018,1,-1.0,436.9,123.4,1.0,3,filled_from_course,no track this year; value from course 1 (other years)
stockholm_marathon,42195,2019,1,-1.0,436.9,123.4,1.0,3,filled_from_course,no track this year; value from course 1 (other years)
stockholm_marathon,42195,2021,1,-1.0,436.9,123.4,1.0,3,filled_from_course,no track this year; value from course 1 (other years)
stockholm_marathon,42195,2022,1,-1.0,436.9,123.4,1.0,3,filled_from_course,no track this year; value from course 1 (other years)
stockholm_marathon,42195,2023,2,0.1,170.8,2.3,2.5,2,measured,
stockholm_marathon,42195,2024,2,0.1,170.8,2.3,2.5,2,measured,
stockholm_marathon,42195,2025,3,-0.7,171.0,6.7,6.1,5,measured,
sydney_marathon,42195,2022,1,-42.5,258.0,50.6,27.3,14,measured,
sydney_marathon,42195,2023,1,-42.5,258.0,50.6,27.3,14,measured,
sydney_marathon,42195,2024,1,-42.5,258.0,50.6,27.3,14,measured,
sydney_marathon,42195,2025,1,-42.5,258.0,50.6,27.3,14,measured,
tokyo_marathon,42195,2015,1,-37.8,59.4,16.1,5.4,2,measured,
tokyo_marathon,42195,2016,1,-37.8,59.4,16.1,5.4,2,measured,
tokyo_marathon,42195,2017,2,-21.4,55.5,8.5,8.7,5,measured,
tokyo_marathon,42195,2018,2,-21.4,55.5,8.5,8.7,5,measured,
tokyo_marathon,42195,2019,2,-21.4,55.5,8.5,8.7,5,measured,
tokyo_marathon,42195,2022,3,-28.3,43.2,7.2,6.9,4,measured,
tokyo_marathon,42195,2023,3,-28.3,43.2,7.2,6.9,4,measured,
tokyo_marathon,42195,2024,3,-28.3,43.2,7.2,6.9,4,measured,
tokyo_marathon,42195,2025,3,-28.3,43.2,7.2,6.9,4,measured,
valencia_marathon,42195,2017,1,-4.8,48.5,6.6,9.8,9,measured,
valencia_marathon,42195,2018,1,-4.8,48.5,6.6,9.8,9,measured,
valencia_marathon,42195,2019,1,-4.8,48.5,6.6,9.8,9,measured,
valencia_marathon,42195,2020,1,-4.8,48.5,6.6,9.8,9,measured,
valencia_marathon,42195,2021,1,-4.8,48.5,6.6,9.8,9,measured,
valencia_marathon,42195,2022,1,-4.8,48.5,6.6,9.8,9,measured,
valencia_marathon,42195,2023,1,-4.8,48.5,6.6,9.8,9,measured,
valencia_marathon,42195,2024,1,-4.8,48.5,6.6,9.8,9,measured,
valencia_marathon,42195,2025,1,-4.8,48.5,6.6,9.8,9,measured,
venice_marathon,42195,2023,1,-6.6,30.1,2.0,5.5,3,measured,
venice_marathon,42195,2024,1,-6.6,30.1,2.0,5.5,3,measured,
venice_marathon,42195,2025,1,-6.6,30.1,2.0,5.5,3,measured,
vienna_marathon,42195,2018,1,10.5,90.3,1.9,1.8,6,filled_from_course,no track this year; value from course 1 (other years)
vienna_marathon,42195,2019,1,10.5,90.3,1.9,1.8,6,measured,
vienna_marathon,42195,2021,1,10.5,90.3,1.9,1.8,6,measured,
vienna_marathon,42195,2022,1,10.5,90.3,1.9,1.8,6,measured,
vienna_marathon,42195,2023,1,10.5,90.3,1.9,1.8,6,measured,
vienna_marathon,42195,2024,1,10.5,90.3,1.9,1.8,6,measured,
vienna_marathon,42195,2025,1,10.5,90.3,1.9,1.8,6,measured,
yokohama_marathon,42195,2018,,,,,,0,no_data,no usable marathon track for this series/course (gather)
yokohama_marathon,42195,2019,,,,,,0,no_data,no usable marathon track for this series/course (gather)
yokohama_marathon,42195,2022,,,,,,0,no_data,no usable marathon track for this series/course (gather)
yokohama_marathon,42195,2023,,,,,,0,no_data,no usable marathon track for this series/course (gather)
yokohama_marathon,42195,2024,,,,,,0,no_data,no usable marathon track for this series/course (gather)
yokohama_marathon,42195,2025,,,,,,0,no_data,no usable marathon track for this series/course (gather)
yorkshire_marathon,42195,2019,1,-11.9,126.1,,,1,filled_from_course,no track this year; value from course 1 (other years)
yorkshire_marathon,42195,2021,1,-11.9,126.1,,,1,filled_from_course,no track this year; value from course 1 (other years)
yorkshire_marathon,42195,2022,1,-11.9,126.1,,,1,filled_from_course,no track this year; value from course 1 (other years)
yorkshire_marathon,42195,2023,1,-11.9,126.1,,,1,filled_from_course,no track this year; value from course 1 (other years)
yorkshire_marathon,42195,2024,1,-11.9,126.1,,,1,measured,
yorkshire_marathon,42195,2025,1,-11.9,126.1,,,1,measured,
zurich_marathon,42195,2019,1,4.1,57.9,3.8,0.1,6,measured,
zurich_marathon,42195,2022,1,4.1,57.9,3.8,0.1,6,measured,
zurich_marathon,42195,2023,1,4.1,57.9,3.8,0.1,6,measured,
zurich_marathon,42195,2024,1,4.1,57.9,3.8,0.1,6,measured,
zurich_marathon,42195,2025,1,4.1,57.9,3.8,0.1,6,measured,
