slug,nu,solver,cand,reference,pearson,spearman,top10_jaccard,max_abs_rank_shift_frac,mean_abs_dv,max_abs_dv
Po10_W_14-25_mrc2,8,anderson,spline3-gvarying,poly2-gscalar,0.9991550947473977,0.998148047201127,1.0,0.059113300492610835,0.0007578510749662217,0.002340945336234801
Po10_W_14-25_mrc2,8,anderson,spline4-goff,poly2-gscalar,0.9908782255027083,0.9833467699131548,1.0,0.2413793103448276,0.0024545984219462506,0.014259304319977524
Po10_W_14-25_mrc2,8,anderson,spline4-gscalar,poly2-gscalar,0.9979086936990407,0.9955386729632107,1.0,0.07881773399014778,0.001179326772082254,0.0038485114175610124
Po10_W_14-25_mrc2,8,anderson,spline4-gvarying,poly2-gscalar,0.9977858927890626,0.9952532054132682,1.0,0.07881773399014778,0.0012005777566656407,0.0037179166222721938
Po10_W_14-25_mrc2,8,anderson,spline5-goff,poly2-gscalar,0.9892811896710739,0.9808894537671676,0.9047619047619048,0.2315270935960591,0.0027742138274388095,0.013635444792588963
Po10_W_14-25_mrc2,8,anderson,spline5-gscalar,poly2-gscalar,0.9983635360888319,0.9960177994038176,1.0,0.10344827586206896,0.0010159056501830024,0.0037032409412053164
Po10_W_14-25_mrc2,8,anderson,spline5-gvarying,poly2-gscalar,0.9983092366842187,0.9961196496352042,1.0,0.08866995073891626,0.0010261820400296624,0.0033494394460229534
Po10_W_14-25_mrc2,8,anderson,spline6-goff,poly2-gscalar,0.9891916112307346,0.9809281855453005,1.0,0.2315270935960591,0.0027914404888071806,0.013725278349146226
Po10_W_14-25_mrc2,8,anderson,spline6-gscalar,poly2-gscalar,0.9983567751302994,0.9961827680884577,1.0,0.10344827586206896,0.0010394008745232015,0.0033577929584195365
Po10_W_14-25_mrc2,8,anderson,spline6-gvarying,poly2-gscalar,0.9982955187031933,0.9960694417746615,1.0,0.09359605911330049,0.0010481720155142585,0.003296554874872539
