cohort,sex,n_floor,x,dens,lo,hi,n_draws
ALL,W,5,-1.7511754200630127,0.13399017313573042,0.1291392266165994,0.1404892192227314,200
ALL,W,5,-1.6926387617822818,0.14169384431520304,0.1363867606564118,0.1487383035131677,200
ALL,W,5,-1.6341021035015513,0.1500171419214413,0.14424940086671506,0.15703796292622055,200
ALL,W,5,-1.5755654452208208,0.15885622216234743,0.15332456809874181,0.16527969985393853,200
ALL,W,5,-1.5170287869400898,0.16804126650767265,0.16193841685368185,0.17419009754285691,200
ALL,W,5,-1.4584921286593593,0.17740214928190923,0.17115308024755047,0.1836780515068613,200
ALL,W,5,-1.3999554703786283,0.18683336964033662,0.18050443969536054,0.19356174177157484,200
ALL,W,5,-1.3414188120978978,0.19631927103668464,0.18949119797498934,0.20334344438620475,200
ALL,W,5,-1.2828821538171673,0.20590217533912014,0.1992522815257646,0.2128033334247117,200
ALL,W,5,-1.2243454955364363,0.21561298508289947,0.20855618252850777,0.22259214858602983,200
ALL,W,5,-1.1658088372557058,0.22540941530545763,0.21864471660749107,0.2319237715741418,200
ALL,W,5,-1.1072721789749753,0.23516154012034918,0.22794787106039852,0.24101318393241986,200
ALL,W,5,-1.0487355206942444,0.2446916989914623,0.23750680647777422,0.2505161311601454,200
ALL,W,5,-0.9901988624135138,0.2538406793652103,0.24644477612342877,0.2596421912461484,200
ALL,W,5,-0.9316622041327833,0.2625190011743548,0.2546151799437742,0.2681479243067624,200
ALL,W,5,-0.8731255458520524,0.2707158018731756,0.2628987561583587,0.2764487295191991,200
ALL,W,5,-0.8145888875713219,0.27846327665527093,0.2712395830930816,0.28522379041957635,200
ALL,W,5,-0.7560522292905913,0.28577465962672616,0.27866402177351024,0.293580271914071,200
ALL,W,5,-0.6975155710098604,0.2925829715250469,0.2853457177673982,0.3010467410948021,200
ALL,W,5,-0.6389789127291299,0.298709141218643,0.29153665363397785,0.30680490710954295,200
ALL,W,5,-0.5804422544483989,0.3038813612874821,0.2959237352894479,0.3119908494664825,200
ALL,W,5,-0.5219055961676684,0.3078087358847486,0.29965775066953804,0.31597016657758886,200
ALL,W,5,-0.4633689378869379,0.31028522974960476,0.30139902277770647,0.3188618015152211,200
ALL,W,5,-0.40483227960620694,0.31128050159359444,0.3019990815396318,0.32017536925349244,200
ALL,W,5,-0.3462956213254764,0.31097715657419,0.30296417998441605,0.3194418885392625,200
ALL,W,5,-0.2877589630447459,0.3097373509539906,0.3018123240695187,0.3185101047885346,200
ALL,W,5,-0.22922230476401495,0.30800931482727073,0.29987609573999197,0.31597993252129586,200
ALL,W,5,-0.17068564648328444,0.30620275058683066,0.2981269182292542,0.3137051992721241,200
ALL,W,5,-0.11214898820255392,0.3045699849852923,0.29673167862074123,0.31144306598008437,200
ALL,W,5,-0.05361232992182341,0.303130542565597,0.29544784870410234,0.30981430295743284,200
ALL,W,5,0.004924328358907992,0.30166818373451704,0.2933478624558078,0.3084615566927395,200
ALL,W,5,0.0634609866396385,0.29980683466902125,0.29224382959367134,0.3074140442610604,200
ALL,W,5,0.12199764492036902,0.2971400099547039,0.2895343481511601,0.30486658452302007,200
ALL,W,5,0.18053430320109953,0.2933637469172934,0.28629207926946915,0.3019588180404752,200
ALL,W,5,0.23907096148183005,0.2883615888447725,0.2813101470079122,0.29691104400059454,200
ALL,W,5,0.29760761976256056,0.28221346418284465,0.27567928467136993,0.29107134261583234,200
ALL,W,5,0.35614427804329196,0.275135110335607,0.2680958186566307,0.28400538666991354,200
ALL,W,5,0.4146809363240225,0.2673833654348299,0.26029459598601995,0.2763730087578883,200
ALL,W,5,0.473217594604753,0.2591735107499422,0.2524772693063579,0.2673918549792611,200
ALL,W,5,0.5317542528854835,0.250644891208051,0.24303531022758168,0.25919669640536125,200
ALL,W,5,0.590290911166214,0.24188461799056282,0.23342639944371424,0.2496294608532318,200
ALL,W,5,0.6488275694469454,0.2329873904075334,0.22469608645380498,0.24086236852407955,200
ALL,W,5,0.7073642277276759,0.22410844133397448,0.21648914714201747,0.23236853784476,200
ALL,W,5,0.7659008860084064,0.21546975996302833,0.20862561111473887,0.22342906544750032,200
ALL,W,5,0.824437544289137,0.2073074784068399,0.20168591542612652,0.21496617958964337,200
ALL,W,5,0.8829742025698675,0.1997846846123403,0.1940613846684062,0.20711945493947148,200
ALL,W,5,0.941510860850598,0.192916158170446,0.1874047786649211,0.19992499354947182,200
ALL,W,5,1.0000475191313294,0.18654596377683172,0.1811820229725662,0.19351098661492036,200
ALL,W,5,1.05858417741206,0.18039046431892322,0.17535724292008725,0.18704917904579346,200
ALL,W,5,1.1171208356927904,0.17412709669662374,0.16902326299663462,0.18081036109760418,200
ALL,W,5,1.175657493973521,0.16749153210646617,0.16226493285025861,0.17364635508161522,200
ALL,W,5,1.2341941522542514,0.1603482193151884,0.15501316692280043,0.16689768895135107,200
ALL,W,5,1.2927308105349828,0.15271456795345786,0.14724017835361453,0.15916642907928644,200
ALL,W,5,1.3512674688157134,0.14473681309324013,0.13919782863132893,0.15019701243263667,200
ALL,W,5,1.4098041270964439,0.13663050537500107,0.13120216295452902,0.14222517687773165,200
ALL,W,5,1.4683407853771744,0.1286092507906937,0.1231613338676462,0.13400141835514062,200
ALL,W,5,1.526877443657905,0.1208292363079228,0.11495505447120757,0.12565014649349257,200
ALL,W,5,1.5854141019386354,0.11337010646871638,0.10754238262362319,0.11830661025410667,200
ALL,W,5,1.6439507602193668,0.106255020290801,0.10090940521956512,0.11149836138875167,200
ALL,W,5,1.7024874185000973,0.09949256390731369,0.09431311269046533,0.10466951599976915,200
ALL,W,5,1.7610240767808278,0.09311291319020298,0.08794481052970216,0.09802646456045977,200
ALL,W,5,1.8195607350615584,0.0871769748411167,0.08198880689087827,0.09206065037405863,200
ALL,W,5,1.8780973933422889,0.08175559119221205,0.07668122845472293,0.08641325241630843,200
ALL,W,5,1.9366340516230203,0.07689367227024896,0.07248017119666421,0.08118345042180472,200
ALL,W,5,1.9951707099037508,0.0725803287957117,0.06856465841881883,0.07697691189136488,200
ALL,W,5,2.0537073681844813,0.06873919407940604,0.06495355090601249,0.07329385513930602,200
ALL,W,5,2.112244026465212,0.06524080967932708,0.06151412191832459,0.06990741803154701,200
ALL,W,5,2.1707806847459423,0.06193039328733889,0.058235651116781716,0.06690356897503458,200
ALL,W,5,2.229317343026673,0.05866241714302148,0.055063066172861705,0.06374462100189031,200
ALL,W,5,2.2878540013074042,0.05533425284008466,0.05185199268962977,0.05994874416610638,200
ALL,W,5,2.3463906595881348,0.051910444051807905,0.04847073226149711,0.056317621488483,200
ALL,W,5,2.4049273178688653,0.04842834519203738,0.045299541130920426,0.05218142227865524,200
ALL,W,5,2.463463976149596,0.04498008145052338,0.04218296920450367,0.048430371611457114,200
ALL,W,5,2.5220006344303263,0.04167639047168791,0.03922213466562361,0.044748962849055676,200
ALL,W,5,2.580537292711057,0.03860841508472799,0.03610432812365322,0.04146128300072301,200
ALL,W,5,2.639073950991788,0.0358248481242289,0.03304000826832549,0.038498947748727703,200
ALL,W,5,2.6976106092725187,0.03333163011580595,0.0306114552582644,0.0359574032748093,200
ALL,W,5,2.7561472675532492,0.03110724566531729,0.028342649595720713,0.03371337754992407,200
ALL,W,5,2.8146839258339797,0.029119463792616696,0.026357821922159522,0.03166856863255469,200
ALL,W,5,2.8732205841147103,0.0273336212463018,0.0246508772202522,0.029916235113326594,200
ALL,W,5,2.9317572423954417,0.025712932564214086,0.022967751276673682,0.028003838527824208,200
ALL,W,5,2.990293900676172,0.024218266068099355,0.021589002633338742,0.02625266754751009,200
ALL,W,5,3.0488305589569027,0.02281321716339255,0.020434917323335737,0.02478631315144235,200
ALL,W,5,3.107367217237633,0.021473119437284534,0.019220872702532827,0.023463599850123366,200
ALL,W,5,3.1659038755183637,0.020191104870238136,0.01794393411394591,0.022209248865572233,200
ALL,W,5,3.2244405337990942,0.0189751645334495,0.016843834449113353,0.020952478342142516,200
ALL,W,5,3.2829771920798256,0.017836231609423922,0.015779895008739997,0.019855173908699824,200
ALL,W,5,3.341513850360556,0.016773736783776597,0.014812375423562903,0.01875850733030964,200
ALL,W,5,3.4000505086412867,0.0157674741795844,0.013865255574370834,0.017692459325437015,200
ALL,W,5,3.458587166922017,0.014781537112234348,0.012951387330837082,0.0166622558028729,200
ALL,W,5,3.5171238252027477,0.013779249928489673,0.011919065822894908,0.015789982245839156,200
ALL,W,5,3.575660483483479,0.012741322516901545,0.010967923453563594,0.014611570157462608,200
ALL,W,5,3.6341971417642096,0.011677111414966274,0.009995427868299432,0.013455929936101556,200
ALL,W,5,3.69273380004494,0.010622710444264317,0.009029422061750402,0.012226967762743832,200
ALL,W,5,3.7512704583256706,0.009627212780168348,0.008035269295329904,0.011342295452833795,200
ALL,W,5,3.809807116606401,0.008734714488346033,0.007223843807297892,0.010326438380613713,200
ALL,W,5,3.8683437748871317,0.007970618225725366,0.006433623713322665,0.009435863694752727,200
ALL,W,5,3.926880433167863,0.007336902990538333,0.005915021893515376,0.00863508078189641,200
ALL,W,5,3.9854170914485927,0.0068158058559205145,0.005452370203094848,0.008024016790314243,200
ALL,W,5,4.043953749729324,0.006378174955030274,0.005084950377393525,0.007665144556419499,200
ALL,W,10,-4.0926417512922395,0.007475425267851093,0.004287652263249946,0.011952572124969335,200
ALL,W,10,-4.034105093011509,0.007964059985316317,0.004553501868691283,0.012156450419463196,200
ALL,W,10,-3.975568434730778,0.008585364591444688,0.004980676362496818,0.01294061050527758,200
ALL,W,10,-3.9170317764500475,0.009365552655360654,0.005477993199734598,0.013787731417874649,200
ALL,W,10,-3.858495118169317,0.0103307341914375,0.006016313900832716,0.015007860620508873,200
ALL,W,10,-3.799958459888586,0.011506104486316471,0.0067572613851545685,0.016081839632678896,200
ALL,W,10,-3.7414218016078555,0.012912753278646612,0.008089867353670262,0.017533812802023097,200
ALL,W,10,-3.682885143327125,0.014562144837506726,0.00963866444382266,0.019741889750798488,200
ALL,W,10,-3.624348485046394,0.016449628013966308,0.011303528722080385,0.02204032144133625,200
ALL,W,10,-3.5658118267656636,0.018549391462773318,0.012690593251756248,0.024276698403537855,200
ALL,W,10,-3.5072751684849326,0.020813538873769355,0.01476916047747772,0.027260398731082783,200
ALL,W,10,-3.448738510204202,0.023177133931547425,0.01688637060043151,0.030174715079764484,200
ALL,W,10,-3.3902018519234716,0.02556929703476056,0.018917892389837432,0.032919732909510495,200
ALL,W,10,-3.3316651936427406,0.027928300134610406,0.02118465085362836,0.03555667502897657,200
ALL,W,10,-3.27312853536201,0.030216910805639645,0.022415390660706722,0.03808333218675714,200
ALL,W,10,-3.214591877081279,0.032433693151045453,0.02372701403460795,0.040607143473122026,200
ALL,W,10,-3.1560552188005486,0.03461687678409643,0.025743701494010927,0.04308540239534619,200
ALL,W,10,-3.097518560519818,0.03683948410011777,0.027814732018444015,0.04536959210419042,200
ALL,W,10,-3.0389819022390876,0.03919692143060606,0.029452555345510608,0.04834386286493656,200
ALL,W,10,-2.9804452439583566,0.04179029767707017,0.0313732017537715,0.05095973687127047,200
ALL,W,10,-2.921908585677626,0.04470966150651975,0.033744639521832334,0.05433769982636196,200
ALL,W,10,-2.863371927396895,0.04802095017448898,0.037547410744974065,0.05870608208367113,200
ALL,W,10,-2.8048352691161647,0.05175902733602047,0.041374253619644676,0.062478526424627485,200
ALL,W,10,-2.746298610835434,0.05592736736639126,0.04511806122133161,0.06642411396024696,200
ALL,W,10,-2.6877619525547036,0.060503343375927235,0.050103865676442406,0.07210917844975796,200
ALL,W,10,-2.6292252942739727,0.06544709134875454,0.0554724608872615,0.07697643930049362,200
ALL,W,10,-2.5706886359932417,0.07071164234107667,0.06094849768114169,0.08185179887762993,200
ALL,W,10,-2.512151977712511,0.0762522941003495,0.06551465855780031,0.08782070629862294,200
ALL,W,10,-2.4536153194317807,0.08203379912803657,0.07155833492215395,0.09446622345804839,200
ALL,W,10,-2.39507866115105,0.08803466944558727,0.07663097414772818,0.10084923659705498,200
ALL,W,10,-2.336542002870319,0.09424859193037723,0.08179364983484157,0.10687941517612135,200
ALL,W,10,-2.2780053445895887,0.10068350424782528,0.08745816206747165,0.11473573839909522,200
ALL,W,10,-2.2194686863088577,0.10735920640325736,0.09368532892708559,0.12157584943495663,200
ALL,W,10,-2.1609320280281272,0.11430440834994791,0.1005277805492596,0.12949912268094935,200
ALL,W,10,-2.1023953697473967,0.1215538388601544,0.1076445577800462,0.13671652764167957,200
ALL,W,10,-2.0438587114666658,0.12914556462916996,0.1140825143001163,0.14421671986980658,200
ALL,W,10,-1.9853220531859352,0.13711817985285812,0.1221626517996459,0.1515390401459195,200
ALL,W,10,-1.9267853949052047,0.1455072421718643,0.130098537534088,0.1606505103409323,200
ALL,W,10,-1.8682487366244738,0.15434041527491765,0.13853464561640944,0.17040443781518821,200
ALL,W,10,-1.8097120783437433,0.16363127727328605,0.1463230118558023,0.18161986687051104,200
ALL,W,10,-1.7511754200630127,0.17337256169926665,0.15487084772651036,0.19139508952792014,200
ALL,W,10,-1.6926387617822818,0.1835304620642338,0.16523949064081084,0.20234506847107692,200
ALL,W,10,-1.6341021035015513,0.19404219539146905,0.17515549888926743,0.21253307958351422,200
ALL,W,10,-1.5755654452208208,0.20481891959633503,0.18496062094146098,0.22349963137722226,200
ALL,W,10,-1.5170287869400898,0.21575510352111202,0.19525725640356398,0.2359585310748991,200
ALL,W,10,-1.4584921286593593,0.22674361767988258,0.2062020261880086,0.24779315948943773,200
ALL,W,10,-1.3999554703786283,0.23769358719700398,0.2174009140684024,0.25827507839332053,200
ALL,W,10,-1.3414188120978978,0.24854617560313794,0.22769921941066507,0.26843538337809336,200
ALL,W,10,-1.2828821538171673,0.2592827668759325,0.23780761183112306,0.27977375640243446,200
ALL,W,10,-1.2243454955364363,0.2699210326241952,0.24842342169968648,0.28941293423297715,200
ALL,W,10,-1.1658088372557058,0.2804971155785373,0.25899049247259104,0.2994643700247499,200
ALL,W,10,-1.1072721789749753,0.2910360130645959,0.27001865869041647,0.3128830363434087,200
ALL,W,10,-1.0487355206942444,0.3015161378695513,0.27881748033034426,0.32448872721865546,200
ALL,W,10,-0.9901988624135138,0.3118367896092872,0.28969837778822133,0.3342763804748726,200
ALL,W,10,-0.9316622041327833,0.32179795963864355,0.30135741434083047,0.34490562362593413,200
ALL,W,10,-0.8731255458520524,0.33110010640167326,0.31066355715799715,0.3538022372532729,200
ALL,W,10,-0.8145888875713219,0.33936749886930084,0.31896296162293325,0.3622154064492374,200
ALL,W,10,-0.7560522292905913,0.3461932630949058,0.32507601474308156,0.37016076059099434,200
ALL,W,10,-0.6975155710098604,0.35119866831942165,0.3298724031613979,0.3754681687836064,200
ALL,W,10,-0.6389789127291299,0.3540949324095105,0.33073894355359323,0.37784784928416865,200
ALL,W,10,-0.5804422544483989,0.35473420639791653,0.3300812864788118,0.3788550896579944,200
ALL,W,10,-0.5219055961676684,0.3531381112955197,0.32936816792808965,0.37718388789686635,200
ALL,W,10,-0.4633689378869379,0.3494970291494379,0.32566985228768075,0.3734256038105228,200
ALL,W,10,-0.40483227960620694,0.34414010613793306,0.3188882850578913,0.3695020787601389,200
ALL,W,10,-0.3462956213254764,0.33748274768937614,0.31381449458521726,0.36296645621859464,200
ALL,W,10,-0.2877589630447459,0.3299633333396189,0.30732870488983616,0.3551073288155313,200
ALL,W,10,-0.22922230476401495,0.32198260136462126,0.2999475700551583,0.3472963957972194,200
ALL,W,10,-0.17068564648328444,0.3138573560767576,0.2918599846541077,0.3377956440953267,200
ALL,W,10,-0.11214898820255392,0.3057956539803916,0.2837288793170112,0.33042220965640284,200
ALL,W,10,-0.05361232992182341,0.2978949888234727,0.277054003017859,0.32473378777549555,200
ALL,W,10,0.004924328358907992,0.29015989534596265,0.2686329880272665,0.3174347842482185,200
ALL,W,10,0.0634609866396385,0.2825320308545684,0.2612820546813245,0.3065676893777684,200
ALL,W,10,0.12199764492036902,0.2749246027693561,0.25484377862503466,0.2975356216062903,200
ALL,W,10,0.18053430320109953,0.2672537119864409,0.24628724789020928,0.2878736322936966,200
ALL,W,10,0.23907096148183005,0.2594611177247837,0.2378792628317045,0.278376539160874,200
ALL,W,10,0.29760761976256056,0.25152542441295833,0.2308606195661272,0.26826810588790356,200
ALL,W,10,0.35614427804329196,0.24346126427268008,0.2233961397076082,0.26088472452921097,200
ALL,W,10,0.4146809363240225,0.23530840957530777,0.21548977917910628,0.2526589754182972,200
ALL,W,10,0.473217594604753,0.22711466227974506,0.20863762046852904,0.24486337372405534,200
ALL,W,10,0.5317542528854835,0.21891755271768185,0.20172403849372772,0.23896869864087772,200
ALL,W,10,0.590290911166214,0.2107300278023223,0.19306046820997738,0.23206349844433802,200
ALL,W,10,0.6488275694469454,0.20253424699759776,0.1854696659251028,0.2238394434470449,200
ALL,W,10,0.7073642277276759,0.1942854516913998,0.17607516540200482,0.21504075084228405,200
ALL,W,10,0.7659008860084064,0.18592510625119854,0.16752681602078723,0.20647789792209678,200
ALL,W,10,0.824437544289137,0.1773998530648538,0.15974787443459898,0.19804474411016948,200
ALL,W,10,0.8829742025698675,0.16868103357116604,0.15044108778973037,0.18972921644973198,200
ALL,W,10,0.941510860850598,0.1597791462992798,0.1414591823878823,0.18027140118404286,200
ALL,W,10,1.0000475191313294,0.15074881002845997,0.13395770331494866,0.17055444151820587,200
ALL,W,10,1.05858417741206,0.14168231763741373,0.1253028600774566,0.15899756474794902,200
ALL,W,10,1.1171208356927904,0.1326930727458392,0.11742586565487385,0.14940814723313187,200
ALL,W,10,1.175657493973521,0.12389322813779936,0.10843393428651178,0.14091215371442975,200
ALL,W,10,1.2341941522542514,0.11537179053808357,0.10063572027808738,0.1322645534296118,200
ALL,W,10,1.2927308105349828,0.10717963789146306,0.0932458178220316,0.12355800369196143,200
ALL,W,10,1.3512674688157134,0.09932609512298698,0.08662960263567954,0.11417307225665692,200
ALL,W,10,1.4098041270964439,0.09178832916697467,0.07925595962649265,0.10617029172314192,200
ALL,W,10,1.4683407853771744,0.08453082530899697,0.07224879157300146,0.09886574743863288,200
ALL,W,10,1.526877443657905,0.0775288751962662,0.06566501834686389,0.09097365701728095,200
ALL,W,10,1.5854141019386354,0.07078850268706023,0.05933962281114353,0.08374817102973708,200
ALL,W,10,1.6439507602193668,0.06435617796424829,0.05321637524090785,0.07718537966745857,200
ALL,W,10,1.7024874185000973,0.05831479932611934,0.047252691226869314,0.06993790882217892,200
ALL,W,10,1.7610240767808278,0.05276674540251357,0.041904467385945936,0.06307269558038138,200
ALL,W,10,1.8195607350615584,0.04780886862104427,0.03752184271667165,0.05778571218040947,200
ALL,W,10,1.8780973933422889,0.0435067535042004,0.034152067225189965,0.05323044029396433,200
ALL,W,10,1.9366340516230203,0.039875628986302106,0.030917021017069977,0.04942923047592407,200
ALL,W,10,1.9951707099037508,0.03687308537085967,0.028478171824128488,0.04615375664813241,200
ALL,W,10,2.0537073681844813,0.03440507315991226,0.02583865262921452,0.04391115328886883,200
ALL,W,10,2.112244026465212,0.03234284571050815,0.023563668463804862,0.04192329497739286,200
ALL,W,10,2.1707806847459423,0.03054577130583982,0.021698683963856234,0.03969459638727534,200
ALL,W,10,2.229317343026673,0.02888400826408487,0.020095320131051853,0.03716863726566894,200
ALL,W,10,2.2878540013074042,0.0272559460213313,0.018756348072364454,0.03520632876661251,200
ALL,W,10,2.3463906595881348,0.02559749721135726,0.017790182526065814,0.03300644753914547,200
ALL,W,10,2.4049273178688653,0.023882896499531053,0.01642697522967278,0.030694772100424757,200
ALL,W,10,2.463463976149596,0.022118776949325323,0.014858361474422585,0.028414361344219825,200
ALL,W,10,2.5220006344303263,0.02033442759052993,0.013427853367908478,0.025916260455780025,200
ALL,W,10,2.580537292711057,0.018571191358809063,0.012192673317985783,0.023510943421118192,200
ALL,W,10,2.639073950991788,0.016873215240534162,0.010826482201545815,0.02172112362033582,200
ALL,W,10,2.6976106092725187,0.015280679104427607,0.009854451422105455,0.01997861813568746,200
ALL,W,10,2.7561472675532492,0.013825652159467523,0.008566151918533382,0.018094629276561223,200
ALL,W,10,2.8146839258339797,0.012530126985489269,0.007413305139374817,0.016953563555457896,200
ALL,W,10,2.8732205841147103,0.011405602112061215,0.006504031667007293,0.015678086737033466,200
ALL,W,10,2.9317572423954417,0.010453687160227874,0.0058747370324272845,0.014450710190049709,200
ALL,W,10,2.990293900676172,0.009667386128145014,0.005085734919356201,0.013511010602203265,200
ALL,W,10,3.0488305589569027,0.009032822396375794,0.004338296841562408,0.012825406621481695,200
ALL,W,10,3.107367217237633,0.008531167457765765,0.003887242273513707,0.012347848844077622,200
ALL,W,10,3.1659038755183637,0.008140493115160932,0.0036709447835013864,0.012290489290420644,200
ALL,W,10,3.2244405337990942,0.007837287437116406,0.003873015661549628,0.012189651875477167,200
ALL,W,10,3.2829771920798256,0.0075975137179142335,0.0036078186358919273,0.012200761922418547,200
ALL,W,10,3.341513850360556,0.007397311912983119,0.0032990522454460214,0.01203980426817934,200
ALL,W,10,3.4000505086412867,0.00721363177135317,0.002989571879987126,0.012108417468929865,200
ALL,W,10,3.458587166922017,0.00702512805128221,0.002873261864225573,0.012129527836211672,200
ALL,W,10,3.5171238252027477,0.006813492199493191,0.0028197814401891286,0.01193232403483923,200
ALL,W,10,3.575660483483479,0.006565099922659729,0.002773987431819487,0.01157536513820341,200
ALL,W,10,3.6341971417642096,0.006272561142222643,0.0026330771879356472,0.011174711600722358,200
ALL,W,10,3.69273380004494,0.005935619739398378,0.0024110835430032084,0.010380634428536237,200
ALL,W,10,3.7512704583256706,0.005560949093877019,0.002118970726762422,0.009687689879829993,200
ALL,W,10,3.809807116606401,0.005160698804223151,0.0018189433943890747,0.008934953739850426,200
ALL,W,10,3.8683437748871317,0.004750044947950286,0.0015741267383993247,0.00820469695404758,200
ALL,W,10,3.926880433167863,0.004344321503207707,0.001368624940581422,0.007515158862833718,200
ALL,W,10,3.9854170914485927,0.003956440662186795,0.0012674606585386895,0.0072032069610606176,200
ALL,W,10,4.043953749729324,0.003595205101036072,0.0010044722806033589,0.006851868500276628,200
Po10,M,3,-4.0926417512922395,0.006930158227871291,0.005677983974859875,0.008235061886634084,200
Po10,M,3,-4.034105093011509,0.007444557262509758,0.006255312205861826,0.008902094921199633,200
Po10,M,3,-3.975568434730778,0.007970807509659363,0.006788521136447766,0.009530964185115749,200
Po10,M,3,-3.9170317764500475,0.008514095690185462,0.007128436881780175,0.009967520140684218,200
Po10,M,3,-3.858495118169317,0.009093992500935717,0.007551729856516141,0.010567150974740872,200
Po10,M,3,-3.799958459888586,0.009736559788590384,0.00809354112309404,0.011216335866329152,200
Po10,M,3,-3.7414218016078555,0.010465744792055143,0.008712245218379737,0.012050243391138582,200
Po10,M,3,-3.682885143327125,0.01129909450696063,0.009452826446502896,0.012993427582900173,200
Po10,M,3,-3.624348485046394,0.012248449592916474,0.010321970425741303,0.014066080884606038,200
Po10,M,3,-3.5658118267656636,0.013321855931693246,0.011279433960226936,0.015181536343656763,200
Po10,M,3,-3.5072751684849326,0.014521896438698015,0.012573973661182992,0.016437440893099186,200
Po10,M,3,-3.448738510204202,0.015839145454193657,0.013976561150374931,0.01816441306411624,200
Po10,M,3,-3.3902018519234716,0.017245340578570356,0.015309588172953754,0.01980178918564583,200
Po10,M,3,-3.3316651936427406,0.01869452557398518,0.016512617808769236,0.021236362378052702,200
Po10,M,3,-3.27312853536201,0.020137657343970616,0.01779179013781895,0.02264408434405348,200
Po10,M,3,-3.214591877081279,0.02154715031038282,0.01921003453585235,0.024203776101394774,200
Po10,M,3,-3.1560552188005486,0.02293857443257965,0.02061455444450514,0.025312930227783345,200
Po10,M,3,-3.097518560519818,0.024375304420410686,0.021839564902839937,0.02688567891229361,200
Po10,M,3,-3.0389819022390876,0.025951272318639983,0.02303592312475781,0.028576683359779174,200
Po10,M,3,-2.9804452439583566,0.02776101646134423,0.024577848626890768,0.0305478649032908,200
Po10,M,3,-2.921908585677626,0.029874090285470944,0.026737552144595188,0.03288880195010521,200
Po10,M,3,-2.863371927396895,0.03232625605471047,0.029407382159939308,0.03540784066374312,200
Po10,M,3,-2.8048352691161647,0.03512665005724276,0.032162416710375785,0.03805059456900236,200
Po10,M,3,-2.746298610835434,0.03826916554937808,0.03509032183064939,0.04177046889176691,200
Po10,M,3,-2.6877619525547036,0.041736251628744704,0.038419828711390165,0.04568266309398337,200
Po10,M,3,-2.6292252942739727,0.045493294107660245,0.04214433169396618,0.04943812063087893,200
Po10,M,3,-2.5706886359932417,0.04948240327237419,0.04605693889030728,0.05355038278401993,200
Po10,M,3,-2.512151977712511,0.05362633707081488,0.04985214297333435,0.0584737777370308,200
Po10,M,3,-2.4536153194317807,0.05784529741159664,0.05387946141684511,0.06264439229902115,200
Po10,M,3,-2.39507866115105,0.06207934170143775,0.05780274541963338,0.06701066621454693,200
Po10,M,3,-2.336542002870319,0.0663060888347503,0.06167398720830527,0.07136788964389026,200
Po10,M,3,-2.2780053445895887,0.07054848180391163,0.06598365472742657,0.07574136655447487,200
Po10,M,3,-2.2194686863088577,0.07487380788207565,0.0695863528586242,0.08019297913050788,200
Po10,M,3,-2.1609320280281272,0.07938650780289846,0.07424736408677414,0.08489434000545579,200
Po10,M,3,-2.1023953697473967,0.0842145507642677,0.07917367959725917,0.08976209729382718,200
Po10,M,3,-2.0438587114666658,0.08948851153306493,0.08435670257612421,0.095197780921398,200
Po10,M,3,-1.9853220531859352,0.09531675802047396,0.08966985192397589,0.10095565974110017,200
Po10,M,3,-1.9267853949052047,0.10176472147705971,0.09664931970655227,0.10752701698867986,200
Po10,M,3,-1.8682487366244738,0.10884478298922094,0.10328333196803982,0.1147711033995919,200
Po10,M,3,-1.8097120783437433,0.11651646863133397,0.11035462594189299,0.12280361624129452,200
Po10,M,3,-1.7511754200630127,0.12469224004358595,0.11788451862981607,0.13083911307754664,200
Po10,M,3,-1.6926387617822818,0.13324782530547505,0.125915316288568,0.13932446989705127,200
Po10,M,3,-1.6341021035015513,0.14204292151662978,0.1343815203305817,0.14761347469152833,200
Po10,M,3,-1.5755654452208208,0.15095700822150743,0.14364168368130512,0.15666967759785433,200
Po10,M,3,-1.5170287869400898,0.15993167942011605,0.1530857394920101,0.16576405928844737,200
Po10,M,3,-1.4584921286593593,0.16899532217343086,0.1619594594463139,0.174795198410279,200
Po10,M,3,-1.3999554703786283,0.1782443989017313,0.17104333202146932,0.18438439568983525,200
Po10,M,3,-1.3414188120978978,0.18777535955391417,0.17983768075016832,0.1947603911827911,200
Po10,M,3,-1.2828821538171673,0.19759334844585755,0.1890823823772692,0.20433797495656722,200
Po10,M,3,-1.2243454955364363,0.2075484137418771,0.19868030430411515,0.21451520661232906,200
Po10,M,3,-1.1658088372557058,0.21734772064351132,0.20833344156424943,0.22433520867724055,200
Po10,M,3,-1.1072721789749753,0.22665707661839424,0.21754282025350824,0.23409283460186425,200
Po10,M,3,-1.0487355206942444,0.23525189462450047,0.22632838891077572,0.24345209230829856,200
Po10,M,3,-0.9901988624135138,0.24313939731325343,0.23483865856761563,0.2510176893252584,200
Po10,M,3,-0.9316622041327833,0.2505803721346256,0.24265207926625101,0.25801387999436876,200
Po10,M,3,-0.8731255458520524,0.2579911533389386,0.24924389077896494,0.26514815706202793,200
Po10,M,3,-0.8145888875713219,0.2657713069571092,0.25734715244807577,0.2724973848080715,200
Po10,M,3,-0.7560522292905913,0.2741374484574439,0.26522199285941234,0.28113745203536666,200
Po10,M,3,-0.6975155710098604,0.28303161570406843,0.2740380175871483,0.2904088851141938,200
Po10,M,3,-0.6389789127291299,0.29213077587190556,0.2832895397529734,0.3008456278696331,200
Po10,M,3,-0.5804422544483989,0.3009420215304876,0.29189166218047524,0.3094895380588201,200
