slug,slice,nu,cand,basis,gamma_form,solver,init,seed,loglik,aic,bic,n_params,n_iter,converged,wall_s
ALL_W_14-25_mrc2,ALL_W,inf,spline4-gvarying,spline4,varying,anderson,mean,,579513.2589648055,-909042.517929611,447200.1789358009,124993,58,True,8.394583300105296
ALL_W_14-25_mrc2,ALL_W,inf,spline4-gvarying,spline4,varying,anderson,rand0,0.0,579513.2589904267,-909042.5179808533,447200.1788845586,124993,60,True,7.543534999946132
ALL_W_14-25_mrc2,ALL_W,inf,spline4-gvarying,spline4,varying,anderson,rand1,1.0,579513.2589785266,-909042.5179570531,447200.1789083588,124993,59,True,7.014020700007677
ALL_W_14-25_mrc2,ALL_W,inf,spline5-goff,spline5,off,anderson,mean,,576187.6366055486,-902395.2732110971,453825.72238228377,124991,50,True,5.572768700076267
ALL_W_14-25_mrc2,ALL_W,inf,spline5-goff,spline5,off,anderson,rand0,0.0,576187.6366210768,-902395.2732421537,453825.7223512272,124991,51,True,5.5456645000958815
ALL_W_14-25_mrc2,ALL_W,inf,spline5-goff,spline5,off,anderson,rand1,1.0,576187.6365482067,-902395.2730964134,453825.72249696753,124991,52,True,5.426526399911381
ALL_W_14-25_mrc2,ALL_W,inf,spline5-gscalar,spline5,scalar,anderson,mean,,577663.4762496426,-905344.9524992851,450886.8937301114,124992,55,True,6.756978700053878
ALL_W_14-25_mrc2,ALL_W,inf,spline5-gscalar,spline5,scalar,anderson,rand0,0.0,577663.4762459187,-905344.9524918373,450886.8937375592,124992,56,True,6.513555100071244
ALL_W_14-25_mrc2,ALL_W,inf,spline5-gscalar,spline5,scalar,anderson,rand1,1.0,577663.4762448738,-905344.9524897477,450886.89373964886,124992,56,True,6.591008299961686
ALL_W_14-25_mrc2,ALL_W,inf,spline5-gvarying,spline5,varying,anderson,mean,,579546.5866410387,-909105.1732820773,447159.22485536593,124995,58,True,7.879421000019647
ALL_W_14-25_mrc2,ALL_W,inf,spline5-gvarying,spline5,varying,anderson,rand0,0.0,579546.5866897395,-909105.173379479,447159.22475796426,124995,60,True,8.06218040001113
ALL_W_14-25_mrc2,ALL_W,inf,spline5-gvarying,spline5,varying,anderson,rand1,1.0,579546.58668056,-909105.17336112,447159.2247763232,124995,59,True,7.568385599995963
ALL_W_14-25_mrc2,ALL_W,inf,spline6-goff,spline6,off,anderson,mean,,576194.7908732857,-902407.5817465715,453824.26448282506,124992,51,True,6.227374900016002
ALL_W_14-25_mrc2,ALL_W,inf,spline6-goff,spline6,off,anderson,rand0,0.0,576194.7909158025,-902407.5818316049,453824.2643977916,124992,51,True,5.818819800042547
ALL_W_14-25_mrc2,ALL_W,inf,spline6-goff,spline6,off,anderson,rand1,1.0,576194.7909115046,-902407.5818230093,453824.2644063872,124992,54,True,6.328044399968348
ALL_W_14-25_mrc2,ALL_W,inf,spline6-gscalar,spline6,scalar,anderson,mean,,577670.748067015,-905357.4961340299,450885.200731382,124993,56,True,7.629938900005072
ALL_W_14-25_mrc2,ALL_W,inf,spline6-gscalar,spline6,scalar,anderson,rand0,0.0,577670.7480627786,-905357.4961255572,450885.2007398547,124993,56,True,8.127290699980222
ALL_W_14-25_mrc2,ALL_W,inf,spline6-gscalar,spline6,scalar,anderson,rand1,1.0,577670.7480569204,-905357.4961138407,450885.2007515712,124993,56,True,8.311829400015995
ALL_W_14-25_mrc2,ALL_W,inf,spline6-gvarying,spline6,varying,anderson,mean,,579596.5928562806,-909201.1857125612,447084.9136969133,124997,57,True,9.818756600026973
ALL_W_14-25_mrc2,ALL_W,inf,spline6-gvarying,spline6,varying,anderson,rand0,0.0,579596.592933399,-909201.185866798,447084.9135426765,124997,60,True,9.91439349995926
ALL_W_14-25_mrc2,ALL_W,inf,spline6-gvarying,spline6,varying,anderson,rand1,1.0,579596.5929417881,-909201.1858835763,447084.91352589824,124997,59,True,8.59011059999466
