slug,solver,nu,cand,basis,gamma_form,fold,train_loglik,heldout_logdens,heldout_per_cell,heldout_rmse,n_test,n_orphan,n_iter
Po10_W_14-25_mrc2,anderson,8,poly4-gscalar,poly4,scalar,4,80146.43420317271,11624.84166443639,0.93809245193967,0.08344980728921488,12392,0,275
Po10_W_14-25_mrc2,anderson,inf,poly4-gvarying,poly4,varying,0,75100.83051696999,10295.1273991971,0.8307882020010571,0.08177156738793116,12392,0,13
Po10_W_14-25_mrc2,anderson,8,poly4-gvarying,poly4,varying,0,79981.29225268184,11992.020875802707,0.9677227950131301,0.08221645091198827,12392,0,146
Po10_W_14-25_mrc2,anderson,inf,poly4-gvarying,poly4,varying,1,74980.75427665608,10489.486939891112,0.8510049440119352,0.08127715986067713,12326,0,13
Po10_W_14-25_mrc2,anderson,8,poly4-gvarying,poly4,varying,1,79817.16344732,12177.623746048695,0.9879623353925601,0.08140394803848978,12326,0,161
Po10_W_14-25_mrc2,anderson,inf,poly4-gvarying,poly4,varying,2,74901.95656642577,10662.157659492937,0.8608928267656792,0.08092075742131095,12385,0,13
Po10_W_14-25_mrc2,anderson,8,poly4-gvarying,poly4,varying,2,79843.16351880362,12055.28025701848,0.9733774935016939,0.08162393350716483,12385,0,173
Po10_W_14-25_mrc2,anderson,inf,poly4-gvarying,poly4,varying,3,74655.72413693312,10955.38858715029,0.8826449071181348,0.08033824582458678,12412,0,13
Po10_W_14-25_mrc2,anderson,8,poly4-gvarying,poly4,varying,3,79589.47404941218,12355.948758637001,0.995484108817032,0.0808246131795106,12412,0,174
Po10_W_14-25_mrc2,anderson,inf,poly4-gvarying,poly4,varying,4,75194.8854810605,9977.631360735844,0.8051671530613174,0.08255793905820823,12392,0,13
Po10_W_14-25_mrc2,anderson,8,poly4-gvarying,poly4,varying,4,80167.80372855964,11644.397144592327,0.9396705249025441,0.08326554261259131,12392,0,332
Po10_W_14-25_mrc2,anderson,inf,poly5-gscalar,poly5,scalar,0,75094.6238998225,10293.891613639327,0.8306884775370664,0.08178093445026827,12392,0,11
Po10_W_14-25_mrc2,anderson,8,poly5-gscalar,poly5,scalar,0,79968.52016720866,11941.290426921296,0.9636289886153402,0.08249032975409415,12392,0,158
Po10_W_14-25_mrc2,anderson,inf,poly5-gscalar,poly5,scalar,1,74977.24436620837,10481.533386399027,0.8503596776244546,0.08130301622430729,12326,0,11
Po10_W_14-25_mrc2,anderson,8,poly5-gscalar,poly5,scalar,1,79801.17656819116,12115.63456082515,0.9829331949395709,0.08169109345834172,12326,0,136
Po10_W_14-25_mrc2,anderson,inf,poly5-gscalar,poly5,scalar,2,74893.82919895893,10665.872234342683,0.8611927520664258,0.08091773103126683,12385,0,11
Po10_W_14-25_mrc2,anderson,8,poly5-gscalar,poly5,scalar,2,79824.77888238235,12039.139243380821,0.9720742223157708,0.08176973701390691,12385,0,243
Po10_W_14-25_mrc2,anderson,inf,poly5-gscalar,poly5,scalar,3,74648.79507668225,10957.156264708905,0.8827873239372305,0.08033941407852091,12412,0,11
Po10_W_14-25_mrc2,anderson,8,poly5-gscalar,poly5,scalar,3,79569.98962210387,12363.72436262569,0.9961105674045835,0.0808163116010771,12412,0,161
Po10_W_14-25_mrc2,anderson,inf,poly5-gscalar,poly5,scalar,4,75188.21414376465,9975.68729917833,0.8050102726903107,0.08256981662557802,12392,0,11
Po10_W_14-25_mrc2,anderson,8,poly5-gscalar,poly5,scalar,4,80152.00231778884,11618.735913107863,0.9375997347569289,0.08352189608697573,12392,0,272
Po10_W_14-25_mrc2,anderson,inf,poly5-gvarying,poly5,varying,0,75106.82046091647,10297.198598684787,0.8309553420500958,0.08176008441583493,12392,0,13
Po10_W_14-25_mrc2,anderson,8,poly5-gvarying,poly5,varying,0,79985.7705260404,11948.063883544244,0.9641755877618015,0.08253310546433205,12392,0,133
Po10_W_14-25_mrc2,anderson,inf,poly5-gvarying,poly5,varying,1,74993.23355464294,10475.544995559983,0.8498738435469725,0.08130506912506316,12326,0,13
Po10_W_14-25_mrc2,anderson,8,poly5-gvarying,poly5,varying,1,79825.74818490655,12137.075952181967,0.9846727204431257,0.08158194862712521,12326,0,130
Po10_W_14-25_mrc2,anderson,inf,poly5-gvarying,poly5,varying,2,74906.96954386818,10663.359821135127,0.8609898927036841,0.08091271263634467,12385,0,13
Po10_W_14-25_mrc2,anderson,8,poly5-gvarying,poly5,varying,2,79847.42739931984,12038.291827376474,0.9720057995459406,0.08168668137958103,12385,0,159
Po10_W_14-25_mrc2,anderson,inf,poly5-gvarying,poly5,varying,3,74668.1609310526,10942.53075691831,0.8816089878277723,0.08036396843713071,12412,0,13
Po10_W_14-25_mrc2,anderson,8,poly5-gvarying,poly5,varying,3,79599.89453899387,12359.372911739796,0.99575998322106,0.08081834602218407,12412,0,155
