slug,nu,solver,form_a,form_b,pearson,spearman
ALL_B_14-25_mrc2,8,anderson,poly3-gscalar,poly6-gvarying,0.9988901692189095,0.99845798061806
ALL_B_14-25_mrc2,8,anderson,poly3-gscalar,spline3-goff,0.983346978989171,0.979243482821232
ALL_B_14-25_mrc2,8,anderson,poly3-gscalar,spline3-gscalar,0.9999106155611986,0.999788327754798
ALL_B_14-25_mrc2,8,anderson,poly3-gscalar,spline3-gvarying,0.9987949949499061,0.9982023655594036
ALL_B_14-25_mrc2,8,anderson,poly3-gscalar,spline4-goff,0.9829978998411554,0.9787856733790989
ALL_B_14-25_mrc2,8,anderson,poly3-gscalar,spline4-gscalar,0.9995180899855496,0.9992446431412736
ALL_B_14-25_mrc2,8,anderson,poly3-gscalar,spline4-gvarying,0.9989977885980523,0.9986219763467036
ALL_B_14-25_mrc2,8,anderson,poly3-gscalar,spline5-goff,0.9830370028627844,0.978578596460794
ALL_B_14-25_mrc2,8,anderson,poly3-gscalar,spline5-gscalar,0.9994577735754577,0.9991639377126416
ALL_B_14-25_mrc2,8,anderson,poly3-gscalar,spline5-gvarying,0.9989753624651927,0.998576884701525
ALL_B_14-25_mrc2,8,anderson,poly3-gscalar,spline6-goff,0.9830627829624078,0.9786799808604635
ALL_B_14-25_mrc2,8,anderson,poly3-gscalar,spline6-gscalar,0.9994323564703617,0.9990909868981486
ALL_B_14-25_mrc2,8,anderson,poly3-gscalar,spline6-gvarying,0.9989532130163639,0.9985214535708274
ALL_B_14-25_mrc2,8,anderson,poly3-gvarying,poly2-goff,0.9844982152671405,0.9799230167861548
ALL_B_14-25_mrc2,8,anderson,poly3-gvarying,poly2-gscalar,0.9975320450237486,0.9963202919870712
ALL_B_14-25_mrc2,8,anderson,poly3-gvarying,poly2-gvarying,0.9980976102434652,0.9969561703464704
ALL_B_14-25_mrc2,8,anderson,poly3-gvarying,poly3-goff,0.9853150768994119,0.9818981457281553
ALL_B_14-25_mrc2,8,anderson,poly3-gvarying,poly3-gscalar,0.9994485909242554,0.9992239641702363
ALL_B_14-25_mrc2,8,anderson,poly3-gvarying,poly3-gvarying,1.0,1.0
ALL_B_14-25_mrc2,8,anderson,poly3-gvarying,poly4-goff,0.9855789981103138,0.9817255337615794
ALL_B_14-25_mrc2,8,anderson,poly3-gvarying,poly4-gscalar,0.9992207384966354,0.9987759197977596
ALL_B_14-25_mrc2,8,anderson,poly3-gvarying,poly4-gvarying,0.9993585130298921,0.9989720828146837
ALL_B_14-25_mrc2,8,anderson,poly3-gvarying,poly5-goff,0.9854874356430043,0.9811873060987456
ALL_B_14-25_mrc2,8,anderson,poly3-gvarying,poly5-gscalar,0.9989838302913641,0.998412027349088
ALL_B_14-25_mrc2,8,anderson,poly3-gvarying,poly5-gvarying,0.9991151259623394,0.9985398348784162
ALL_B_14-25_mrc2,8,anderson,poly3-gvarying,poly6-goff,0.9854273546039136,0.9813073590139347
ALL_B_14-25_mrc2,8,anderson,poly3-gvarying,poly6-gscalar,0.9989065135954542,0.9983514264756314
ALL_B_14-25_mrc2,8,anderson,poly3-gvarying,poly6-gvarying,0.9988049472134211,0.9982500420759618
ALL_B_14-25_mrc2,8,anderson,poly3-gvarying,spline3-goff,0.9852710897537096,0.9814193701070539
ALL_B_14-25_mrc2,8,anderson,poly3-gvarying,spline3-gscalar,0.9993300982601272,0.9989927617857212
ALL_B_14-25_mrc2,8,anderson,poly3-gvarying,spline3-gvarying,0.9994972582548228,0.9991570447222958
ALL_B_14-25_mrc2,8,anderson,poly3-gvarying,spline4-goff,0.9850776113242296,0.981088793778387
ALL_B_14-25_mrc2,8,anderson,poly3-gvarying,spline4-gscalar,0.9990818195251842,0.9985788951570425
ALL_B_14-25_mrc2,8,anderson,poly3-gvarying,spline4-gvarying,0.9991497292327559,0.9987207758749933
ALL_B_14-25_mrc2,8,anderson,poly3-gvarying,spline5-goff,0.9850894680755372,0.9808193927390388
ALL_B_14-25_mrc2,8,anderson,poly3-gvarying,spline5-gscalar,0.9989917612473671,0.9984568317863357
ALL_B_14-25_mrc2,8,anderson,poly3-gvarying,spline5-gvarying,0.9988548277085819,0.9983531497232178
ALL_B_14-25_mrc2,8,anderson,poly3-gvarying,spline6-goff,0.9851162231941166,0.9809167562276733
ALL_B_14-25_mrc2,8,anderson,poly3-gvarying,spline6-gscalar,0.9989593475178459,0.9984103041015014
ALL_B_14-25_mrc2,8,anderson,poly3-gvarying,spline6-gvarying,0.9988085191357928,0.9982859430673462
ALL_B_14-25_mrc2,8,anderson,poly4-goff,poly2-goff,0.9966902243544932,0.9950195272672339
ALL_B_14-25_mrc2,8,anderson,poly4-goff,poly2-gscalar,0.9805415658045284,0.9748641362882051
ALL_B_14-25_mrc2,8,anderson,poly4-goff,poly2-gvarying,0.983802407072317,0.9789252564336012
ALL_B_14-25_mrc2,8,anderson,poly4-goff,poly3-goff,0.9996084599054845,0.9993015103116264
ALL_B_14-25_mrc2,8,anderson,poly4-goff,poly3-gscalar,0.9834945444748262,0.979439358630225
ALL_B_14-25_mrc2,8,anderson,poly4-goff,poly3-gvarying,0.9855789981103139,0.9817255337615794
ALL_B_14-25_mrc2,8,anderson,poly4-goff,poly4-goff,1.0,1.0
ALL_B_14-25_mrc2,8,anderson,poly4-goff,poly4-gscalar,0.983693845400467,0.9797957836726887
ALL_B_14-25_mrc2,8,anderson,poly4-goff,poly4-gvarying,0.983478818949638,0.9793681310633184
ALL_B_14-25_mrc2,8,anderson,poly4-goff,poly5-goff,0.9998737316823734,0.9997509907237583
ALL_B_14-25_mrc2,8,anderson,poly4-goff,poly5-gscalar,0.9833052686051702,0.9797455222847506
ALL_B_14-25_mrc2,8,anderson,poly4-goff,poly5-gvarying,0.9834651049628206,0.9797360444230252
ALL_B_14-25_mrc2,8,anderson,poly4-goff,poly6-goff,0.9998369831943485,0.9997096327816836
ALL_B_14-25_mrc2,8,anderson,poly4-goff,poly6-gscalar,0.9832451673214906,0.9798138777723463
ALL_B_14-25_mrc2,8,anderson,poly4-goff,poly6-gvarying,0.9822265494348806,0.9783835822755943
ALL_B_14-25_mrc2,8,anderson,poly4-goff,spline3-goff,0.9993745809271928,0.9988543275629431
ALL_B_14-25_mrc2,8,anderson,poly4-goff,spline3-gscalar,0.9832163773805912,0.9786745239097729
ALL_B_14-25_mrc2,8,anderson,poly4-goff,spline3-gvarying,0.9845642031825033,0.9803635937524234
ALL_B_14-25_mrc2,8,anderson,poly4-goff,spline4-goff,0.9998272456259791,0.9997064734944416
ALL_B_14-25_mrc2,8,anderson,poly4-goff,spline4-gscalar,0.9835916411462174,0.9798158882278639
ALL_B_14-25_mrc2,8,anderson,poly4-goff,spline4-gvarying,0.9831024442304487,0.978912619284634
ALL_B_14-25_mrc2,8,anderson,poly4-goff,spline5-goff,0.9997756486941494,0.999603940263048
ALL_B_14-25_mrc2,8,anderson,poly4-goff,spline5-gscalar,0.983376413619804,0.9799500143316758
ALL_B_14-25_mrc2,8,anderson,poly4-goff,spline5-gvarying,0.9821018414144606,0.9782066621900524
ALL_B_14-25_mrc2,8,anderson,poly4-goff,spline6-goff,0.9997681546734872,0.9996002065599441
ALL_B_14-25_mrc2,8,anderson,poly4-goff,spline6-gscalar,0.9833128510963483,0.9799370899747775
ALL_B_14-25_mrc2,8,anderson,poly4-goff,spline6-gvarying,0.982119456098146,0.9781150428600395
ALL_B_14-25_mrc2,8,anderson,poly4-gscalar,poly2-goff,0.9815318569704136,0.9764383229584255
ALL_B_14-25_mrc2,8,anderson,poly4-gscalar,poly2-gscalar,0.9974897941134332,0.9961310219604929
ALL_B_14-25_mrc2,8,anderson,poly4-gscalar,poly2-gvarying,0.9969632295400844,0.9952978317524451
ALL_B_14-25_mrc2,8,anderson,poly4-gscalar,poly3-goff,0.9828185333990022,0.9791122287967309
ALL_B_14-25_mrc2,8,anderson,poly4-gscalar,poly3-gscalar,0.9996483950925712,0.9993931296416392
ALL_B_14-25_mrc2,8,anderson,poly4-gscalar,poly3-gvarying,0.9992207384966353,0.9987759197977596
ALL_B_14-25_mrc2,8,anderson,poly4-gscalar,poly4-goff,0.9836938454004668,0.9797957836726887
ALL_B_14-25_mrc2,8,anderson,poly4-gscalar,poly4-gscalar,1.0,1.0
ALL_B_14-25_mrc2,8,anderson,poly4-gscalar,poly4-gvarying,0.9994526432938347,0.9992434943095493
ALL_B_14-25_mrc2,8,anderson,poly4-gscalar,poly5-goff,0.9837221989365615,0.9794878967705765
ALL_B_14-25_mrc2,8,anderson,poly4-gscalar,poly5-gscalar,0.999881057123827,0.9997797115168657
ALL_B_14-25_mrc2,8,anderson,poly4-gscalar,poly5-gvarying,0.9997366433255136,0.9996042274709791
ALL_B_14-25_mrc2,8,anderson,poly4-gscalar,poly6-goff,0.9836960578643139,0.979612832220594
ALL_B_14-25_mrc2,8,anderson,poly4-gscalar,poly6-gscalar,0.9998428680318596,0.9997317477923762
ALL_B_14-25_mrc2,8,anderson,poly4-gscalar,poly6-gvarying,0.9993370534313124,0.9991234413943602
ALL_B_14-25_mrc2,8,anderson,poly4-gscalar,spline3-goff,0.9827239671743774,0.978493582913196
ALL_B_14-25_mrc2,8,anderson,poly4-gscalar,spline3-gscalar,0.9994899545423201,0.9990553731146953
ALL_B_14-25_mrc2,8,anderson,poly4-gscalar,spline3-gvarying,0.9983856934424128,0.9975294373768955
ALL_B_14-25_mrc2,8,anderson,poly4-gscalar,spline4-goff,0.9832025831248239,0.9792351537912308
ALL_B_14-25_mrc2,8,anderson,poly4-gscalar,spline4-gscalar,0.9998394740468524,0.9997334710399626
ALL_B_14-25_mrc2,8,anderson,poly4-gscalar,spline4-gvarying,0.9993172864576111,0.9990662870160761
ALL_B_14-25_mrc2,8,anderson,poly4-gscalar,spline5-goff,0.9832569488542688,0.9790016537432671
ALL_B_14-25_mrc2,8,anderson,poly4-gscalar,spline5-gscalar,0.9997972176117451,0.9996912514740948
ALL_B_14-25_mrc2,8,anderson,poly4-gscalar,spline5-gvarying,0.9992961351842337,0.9990562347384886
ALL_B_14-25_mrc2,8,anderson,poly4-gscalar,spline6-goff,0.98330071748288,0.979116824123628
ALL_B_14-25_mrc2,8,anderson,poly4-gscalar,spline6-gscalar,0.9997905385679289,0.9996622434730561
ALL_B_14-25_mrc2,8,anderson,poly4-gscalar,spline6-gvarying,0.9992786543158749,0.9990255034898636
ALL_B_14-25_mrc2,8,anderson,poly4-gvarying,poly2-goff,0.9818863076905476,0.976797332872269
ALL_B_14-25_mrc2,8,anderson,poly4-gvarying,poly2-gscalar,0.9968965472316716,0.9955792955248983
ALL_B_14-25_mrc2,8,anderson,poly4-gvarying,poly2-gvarying,0.9970576699449425,0.9955342038797197
ALL_B_14-25_mrc2,8,anderson,poly4-gvarying,poly3-goff,0.9825298573149571,0.9786521216911491
ALL_B_14-25_mrc2,8,anderson,poly4-gvarying,poly3-gscalar,0.9990990582252985,0.9987552408267223
ALL_B_14-25_mrc2,8,anderson,poly4-gvarying,poly3-gvarying,0.9993585130298922,0.9989720828146837
ALL_B_14-25_mrc2,8,anderson,poly4-gvarying,poly4-goff,0.983478818949638,0.9793681310633184
ALL_B_14-25_mrc2,8,anderson,poly4-gvarying,poly4-gscalar,0.9994526432938347,0.9992434943095493
ALL_B_14-25_mrc2,8,anderson,poly4-gvarying,poly4-gvarying,1.0,1.0
ALL_B_14-25_mrc2,8,anderson,poly4-gvarying,poly5-goff,0.9835302262644326,0.9790229071301666
ALL_B_14-25_mrc2,8,anderson,poly4-gvarying,poly5-gscalar,0.9993832641295942,0.9991053472947024
ALL_B_14-25_mrc2,8,anderson,poly4-gvarying,poly5-gvarying,0.9995436408693387,0.9992687686074838
ALL_B_14-25_mrc2,8,anderson,poly4-gvarying,poly6-goff,0.9834864429013989,0.9791392263422519
ALL_B_14-25_mrc2,8,anderson,poly4-gvarying,poly6-gscalar,0.9993143963200481,0.999038715054693
ALL_B_14-25_mrc2,8,anderson,poly4-gvarying,poly6-gvarying,0.9997356432279387,0.9995726345985608
ALL_B_14-25_mrc2,8,anderson,poly4-gvarying,spline3-goff,0.9823999450816211,0.9780509954914098
ALL_B_14-25_mrc2,8,anderson,poly4-gvarying,spline3-gscalar,0.9989307916431894,0.998407719230122
ALL_B_14-25_mrc2,8,anderson,poly4-gvarying,spline3-gvarying,0.9991592419179546,0.9985366755911744
ALL_B_14-25_mrc2,8,anderson,poly4-gvarying,spline4-goff,0.9829223994927168,0.9787000854156387
ALL_B_14-25_mrc2,8,anderson,poly4-gvarying,spline4-gscalar,0.9993182535212881,0.9989792630129605
ALL_B_14-25_mrc2,8,anderson,poly4-gvarying,spline4-gvarying,0.9998198611212213,0.9996855073154732
ALL_B_14-25_mrc2,8,anderson,poly4-gvarying,spline5-goff,0.9829633771915942,0.9784002403355968
ALL_B_14-25_mrc2,8,anderson,poly4-gvarying,spline5-gscalar,0.9992716167558254,0.9989235446743321
ALL_B_14-25_mrc2,8,anderson,poly4-gvarying,spline5-gvarying,0.999665017660895,0.9994726862385468
ALL_B_14-25_mrc2,8,anderson,poly4-gvarying,spline6-goff,0.983021818596202,0.9785607895690676
ALL_B_14-25_mrc2,8,anderson,poly4-gvarying,spline6-gscalar,0.999252468956599,0.9988916645939826
