slug,solver,nu,cand,basis,gamma_form,fold,train_loglik,heldout_logdens,heldout_per_cell,heldout_rmse,n_test,n_orphan,n_iter
ALL_M_14-25_mrc2,anderson,8,spline3-gvarying,spline3,varying,3,1115668.6750641996,160019.4544202748,0.9292543316586033,0.08646624051875337,172202,0,128
ALL_M_14-25_mrc2,anderson,inf,spline3-gvarying,spline3,varying,4,1040338.2476536655,141721.41755540817,0.8201803172316481,0.08259551046351923,172793,0,59
ALL_M_14-25_mrc2,anderson,8,spline3-gvarying,spline3,varying,4,1116760.6686126455,158387.6048290818,0.916632067439548,0.08672012968043866,172793,0,135
ALL_M_14-25_mrc2,anderson,inf,spline4-gscalar,spline4,scalar,0,1040874.146620329,139750.82695398558,0.8084344344983142,0.08295790521075798,172866,0,43
ALL_M_14-25_mrc2,anderson,8,spline4-gscalar,spline4,scalar,0,1117570.5505898083,157037.799801808,0.9084365913586708,0.09166918584411766,172866,0,172
ALL_M_14-25_mrc2,anderson,inf,spline4-gscalar,spline4,scalar,1,1038010.2884709548,145090.23488740332,0.840430466568214,0.08206149629224582,172638,0,42
ALL_M_14-25_mrc2,anderson,8,spline4-gscalar,spline4,scalar,1,1116511.0696560922,158419.21119166317,0.9176381282896185,0.08717681425738981,172638,0,209
ALL_M_14-25_mrc2,anderson,inf,spline4-gscalar,spline4,scalar,2,1037787.0080477798,145925.55915946836,0.8455874276941837,0.08190098016714083,172573,0,90
ALL_M_14-25_mrc2,anderson,8,spline4-gscalar,spline4,scalar,2,1116160.7838480973,159018.08634181233,0.9214540301310885,0.088504376518178,172573,0,101
ALL_M_14-25_mrc2,anderson,inf,spline4-gscalar,spline4,scalar,3,1037062.0051509908,147091.796500698,0.854181696500029,0.08168186860594072,172202,0,59
ALL_M_14-25_mrc2,anderson,8,spline4-gscalar,spline4,scalar,3,1115669.8761511191,159786.80692975476,0.9279033166267219,0.09133790667678401,172202,0,111
ALL_M_14-25_mrc2,anderson,inf,spline4-gscalar,spline4,scalar,4,1039617.5958963057,142110.17208271933,0.8224301452183789,0.08256698280185108,172793,0,58
ALL_M_14-25_mrc2,anderson,8,spline4-gscalar,spline4,scalar,4,1116644.579543503,158320.82780610843,0.9162456106793008,0.09036074226420909,172793,0,130
ALL_M_14-25_mrc2,anderson,inf,spline4-gvarying,spline4,varying,0,1042665.5175241993,137110.15744346697,0.7931586167520911,0.08335691865621447,172866,0,60
ALL_M_14-25_mrc2,anderson,8,spline4-gvarying,spline4,varying,0,1118435.4601325393,157854.9239522941,0.9131635136596792,0.08781741969618961,172866,0,197
ALL_M_14-25_mrc2,anderson,inf,spline4-gvarying,spline4,varying,1,1038782.6524069903,145612.8722789479,0.843457826660109,0.08190245627716827,172638,0,41
ALL_M_14-25_mrc2,anderson,8,spline4-gvarying,spline4,varying,1,1117363.8882662042,159205.53625364153,0.9221928906361376,0.08336499869158678,172638,0,227
ALL_M_14-25_mrc2,anderson,inf,spline4-gvarying,spline4,varying,2,1038555.4596203065,146471.8875763995,0.8487532092297143,0.08173729604142159,172573,0,78
ALL_M_14-25_mrc2,anderson,8,spline4-gvarying,spline4,varying,2,1117162.3223421786,159741.25202847537,0.9256445216138989,0.08481347950311545,172573,0,114
ALL_M_14-25_mrc2,anderson,inf,spline4-gvarying,spline4,varying,3,1038240.500621014,146510.07802960134,0.8508035796889777,0.0817231807271542,172202,0,63
ALL_M_14-25_mrc2,anderson,8,spline4-gvarying,spline4,varying,3,1116992.7826962257,160151.9899828907,0.9300239833619278,0.08796779681560678,172202,0,115
ALL_M_14-25_mrc2,anderson,inf,spline4-gvarying,spline4,varying,4,1040692.9759039267,141771.65244567944,0.8204710401791707,0.08256083666435972,172793,0,58
ALL_M_14-25_mrc2,anderson,8,spline4-gvarying,spline4,varying,4,1118047.481014365,158658.14363851797,0.9181977489743102,0.08733274246082996,172793,0,98
ALL_M_14-25_mrc2,anderson,inf,spline5-gscalar,spline5,scalar,0,1040930.1730938957,139773.4485645973,0.8085652966147032,0.0829494535614676,172866,0,43
ALL_M_14-25_mrc2,anderson,8,spline5-gscalar,spline5,scalar,0,1117630.5165256448,157071.44077255926,0.9086311985732258,0.09166059207146889,172866,0,299
ALL_M_14-25_mrc2,anderson,inf,spline5-gscalar,spline5,scalar,1,1038077.9886425659,145095.53912336993,0.8404611911825318,0.08205582535193078,172638,0,43
ALL_M_14-25_mrc2,anderson,8,spline5-gscalar,spline5,scalar,1,1116585.9918704664,158416.0969393713,0.917620089084508,0.08718267225587317,172638,0,168
ALL_M_14-25_mrc2,anderson,inf,spline5-gscalar,spline5,scalar,2,1037841.0340176576,145950.42282150718,0.8457315038940458,0.08189224309385486,172573,0,88
ALL_M_14-25_mrc2,anderson,8,spline5-gscalar,spline5,scalar,2,1116227.648791309,159020.77785343496,0.9214696264968156,0.08850969518389289,172573,0,99
ALL_M_14-25_mrc2,anderson,inf,spline5-gscalar,spline5,scalar,3,1037117.347669211,147108.7575713444,0.8542801917012834,0.08167467090458012,172202,0,59
ALL_M_14-25_mrc2,anderson,8,spline5-gscalar,spline5,scalar,3,1115740.7294048048,159808.363506381,0.928028498544622,0.09135278539819391,172202,0,118
ALL_M_14-25_mrc2,anderson,inf,spline5-gscalar,spline5,scalar,4,1039677.8830864504,142118.5964197783,0.822478899143937,0.08256111752309442,172793,0,57
ALL_M_14-25_mrc2,anderson,8,spline5-gscalar,spline5,scalar,4,1116715.8225965602,158310.04873952683,0.9161832292947447,0.09036973599187657,172793,0,140
ALL_M_14-25_mrc2,anderson,inf,spline5-gvarying,spline5,varying,0,1043233.9446662093,138439.25321464293,0.8008472065914809,0.0830531495634803,172866,0,43
ALL_M_14-25_mrc2,anderson,8,spline5-gvarying,spline5,varying,0,1118607.8567400067,157907.36107198562,0.9134668533545384,0.0889992731083488,172866,0,186
ALL_M_14-25_mrc2,anderson,inf,spline5-gvarying,spline5,varying,1,1039764.5700431624,145858.46078566866,0.8448803900975953,0.08178604578150529,172638,0,42
ALL_M_14-25_mrc2,anderson,8,spline5-gvarying,spline5,varying,1,1117527.0085578244,159328.92203665766,0.9229075987711725,0.08405508950238148,172638,0,187
ALL_M_14-25_mrc2,anderson,inf,spline5-gvarying,spline5,varying,2,1039541.7816090488,146688.08422061632,0.8500059929456886,0.08162682819277024,172573,0,75
ALL_M_14-25_mrc2,anderson,8,spline5-gvarying,spline5,varying,2,1117349.3207687843,159791.9639887909,0.9259383796352321,0.08597236620515374,172573,0,120
ALL_M_14-25_mrc2,anderson,inf,spline5-gvarying,spline5,varying,3,1039592.2008728264,145857.71161651402,0.8470152008485036,0.08176656549739686,172202,0,56
ALL_M_14-25_mrc2,anderson,8,spline5-gvarying,spline5,varying,3,1117153.7160599749,160229.24623106336,0.9304726207074445,0.08918794054024348,172202,0,107
ALL_M_14-25_mrc2,anderson,inf,spline5-gvarying,spline5,varying,4,1041703.792960617,142013.48074454343,0.8218705661950625,0.08244227742996693,172793,0,58
ALL_M_14-25_mrc2,anderson,8,spline5-gvarying,spline5,varying,4,1118201.0736279597,158746.87303174793,0.9187112500607544,0.08836897776502001,172793,0,107
ALL_M_14-25_mrc2,anderson,inf,spline6-gscalar,spline6,scalar,0,1040939.7733974906,139772.07158180844,0.8085573310067246,0.08294905609714945,172866,0,43
ALL_M_14-25_mrc2,anderson,8,spline6-gscalar,spline6,scalar,0,1117641.603878649,157070.96649330115,0.9086284549495052,0.09166130073502504,172866,0,121
ALL_M_14-25_mrc2,anderson,inf,spline6-gscalar,spline6,scalar,1,1038086.7224225972,145095.89228738245,0.8404632368735878,0.08205516143861157,172638,0,43
ALL_M_14-25_mrc2,anderson,8,spline6-gscalar,spline6,scalar,1,1116595.2029964877,158418.53901343665,0.9176342347191039,0.0871783624282036,172638,0,186
ALL_M_14-25_mrc2,anderson,inf,spline6-gscalar,spline6,scalar,2,1037849.4102921241,145951.26617068134,0.8457363908066808,0.08189150597529098,172573,0,84
ALL_M_14-25_mrc2,anderson,8,spline6-gscalar,spline6,scalar,2,1116239.8304434875,159027.16235728745,0.9215066224570904,0.08850855150904428,172573,0,93
ALL_M_14-25_mrc2,anderson,inf,spline6-gscalar,spline6,scalar,3,1037123.6828383649,147112.58196750202,0.8543024004802616,0.08167345769081277,172202,0,59
ALL_M_14-25_mrc2,anderson,8,spline6-gscalar,spline6,scalar,3,1115750.0913345683,159813.25480706783,0.9280569029806148,0.09133857313896536,172202,0,123
ALL_M_14-25_mrc2,anderson,inf,spline6-gscalar,spline6,scalar,4,1039686.1315640062,142119.7586400945,0.8224856252284206,0.08256031312044834,172793,0,57
ALL_M_14-25_mrc2,anderson,8,spline6-gscalar,spline6,scalar,4,1116724.8535996275,158324.472316592,0.9162667024508632,0.09036687117003389,172793,0,155
ALL_M_14-25_mrc2,anderson,inf,spline6-gvarying,spline6,varying,0,1044077.9676195303,139706.00230055058,0.8081751316080119,0.08274222818451459,172866,0,60
ALL_M_14-25_mrc2,anderson,8,spline6-gvarying,spline6,varying,0,1118617.4571561802,157906.05665475002,0.9134593075257715,0.08894332252814763,172866,0,163
ALL_M_14-25_mrc2,anderson,inf,spline6-gvarying,spline6,varying,1,1040841.2833246669,146269.0354928713,0.8472586307352454,0.08162980499547888,172638,0,40
ALL_M_14-25_mrc2,anderson,8,spline6-gvarying,spline6,varying,1,1117530.5545966297,159287.9043191237,0.9226700049764461,0.08395263788921396,172638,0,176
ALL_M_14-25_mrc2,anderson,inf,spline6-gvarying,spline6,varying,2,1040623.595509497,147158.54249135414,0.8527321335976898,0.08145814376304772,172573,0,80
ALL_M_14-25_mrc2,anderson,8,spline6-gvarying,spline6,varying,2,1117359.9179339227,159815.8450773157,0.9260767621662467,0.08600823376802645,172573,0,131
ALL_M_14-25_mrc2,anderson,inf,spline6-gvarying,spline6,varying,3,1040758.7157520212,146241.1312972168,0.8492417701142658,0.08160964949106961,172202,0,53
ALL_M_14-25_mrc2,anderson,8,spline6-gvarying,spline6,varying,3,1117174.0802098643,160138.24516800942,0.9299441653872164,0.08944166918944703,172202,0,104
ALL_M_14-25_mrc2,anderson,inf,spline6-gvarying,spline6,varying,4,1042942.6508701853,142011.8297197513,0.8218610112663782,0.08235695821366552,172793,0,54
ALL_M_14-25_mrc2,anderson,8,spline6-gvarying,spline6,varying,4,1118226.5723842932,158659.6505701142,0.918206469996552,0.08856568978859325,172793,0,113
